FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Bacarri,Rambo,FS,24,69,83,89,63,85,49,75,65,35,25,22,45,45,63,83,40,85,88,59,55,54,63,56,58,70,45,51,54,59,69,69,67,77,72,68,25,89,66,30,5,5,5,5,5
Ted,Bolser,TE,83,68,78,76,71,72,55,75,72,19,17,18,71,61,35,77,10,90,82,78,65,45,67,61,49,55,73,10,10,45,45,15,15,25,80,68,54,25,25,66,15,10,5,5,10
Clifton,Geathers,LE,94,68,67,74,81,66,66,22,21,24,15,17,45,45,82,82,10,95,70,75,30,33,10,10,10,10,45,82,46,81,84,56,22,30,12,10,10,65,10,12,5,5,5,5,5
Maurice,Hurt,LG,79,68,52,68,88,49,68,22,40,15,19,22,80,72,44,54,10,84,73,82,24,15,10,10,10,10,75,30,30,38,31,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Adam,Gettis,RG,73,67,71,74,78,66,57,25,40,30,25,25,81,73,35,82,10,77,87,84,10,12,10,10,10,10,75,44,35,33,41,21,12,15,12,10,10,55,10,12,5,5,5,5,5
Robert,Malone,P,3,66,64,68,50,62,70,35,45,35,92,81,22,19,42,55,10,92,88,75,10,19,10,10,10,10,22,10,10,14,39,19,12,31,12,10,10,22,10,12,25,21,21,20,20
Lache,Seastrunk,HB,35,66,91,93,61,92,49,59,72,34,25,25,29,40,29,95,65,83,82,66,47,85,79,49,80,88,25,10,10,29,35,16,13,29,50,49,39,12,20,45,35,30,20,15,15
Chris,Thompson,HB,25,66,93,97,62,86,44,60,82,29,22,21,40,43,35,86,50,70,87,58,34,78,84,40,85,94,35,10,10,32,40,31,15,19,56,54,42,12,20,54,35,30,20,15,15
Ryan,Grant,WR,14,64,87,92,42,93,53,85,53,35,20,22,42,35,32,86,39,87,91,69,31,71,84,49,73,74,36,10,10,44,35,26,15,26,83,65,69,12,10,50,15,10,5,5,10
Chase,Minnifield,CB,38,64,82,90,39,85,49,74,55,36,26,26,45,45,60,82,55,73,87,85,31,80,69,32,72,74,45,25,35,32,77,73,65,83,73,70,34,55,83,39,5,5,5,5,5
Peyton,Thompson,CB,32,63,92,86,54,87,55,70,65,30,15,15,45,45,47,87,54,90,85,65,22,74,48,22,66,75,45,25,27,45,55,61,74,70,65,51,20,34,47,25,5,5,5,5,5
Doug,Worthington,LE,90,63,63,67,85,65,62,32,35,33,21,25,45,45,78,64,10,92,66,87,10,17,10,10,10,10,45,81,49,73,74,67,30,44,15,15,15,63,15,15,5,5,5,5,5
Tevita,Stevens,C,62,62,54,67,84,60,54,19,40,20,23,21,74,78,29,65,10,91,77,79,21,10,10,10,10,10,76,10,10,21,37,28,11,12,12,10,10,20,10,12,5,5,5,5,5
Adrian,Robinson,LOLB,40,61,79,81,76,75,51,44,64,19,15,15,45,45,69,82,10,95,83,82,30,29,15,25,45,35,45,80,65,69,72,51,54,61,20,20,10,77,55,15,5,5,5,5,5
Keenan,Robinson,MLB,52,60,74,84,77,86,65,52,65,20,27,23,45,45,77,88,10,88,85,73,51,35,31,35,19,38,45,55,68,68,73,52,65,74,25,20,15,65,59,25,5,5,5,5,5
Nick,Williams,WR,13,59,87,93,43,91,51,72,63,35,28,24,48,32,37,91,77,92,88,75,32,71,82,32,74,75,39,10,10,31,46,35,15,25,66,72,63,15,15,43,15,10,5,5,10
Zach,Hocker,K,4,58,73,68,35,65,52,29,40,29,90,79,21,19,21,64,10,95,85,60,10,20,15,10,15,20,21,10,10,15,22,30,10,30,15,15,15,12,10,15,35,30,25,20,20
Nick,Sundberg,C,57,57,68,70,69,69,62,40,32,37,15,21,68,69,49,44,10,85,75,70,10,23,10,10,10,10,77,10,10,22,46,25,14,12,12,10,10,45,10,12,5,5,5,5,5
Kyle,Nelson,TE,40,43,68,70,68,70,54,58,65,10,11,14,75,62,45,66,10,92,77,75,19,11,15,15,10,10,66,10,10,44,19,13,22,19,45,40,45,55,10,42,10,10,10,10,10
