FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Bryan,Anger,P,19,78,68,72,55,74,72,65,60,50,91,92,25,19,25,75,10,97,85,82,25,35,22,10,35,55,22,10,10,13,10,28,11,25,35,43,15,12,10,15,30,30,25,20,20
Alan,Ball,CB,23,78,87,89,57,85,80,51,55,35,20,20,45,45,68,85,65,88,90,79,20,30,65,20,60,70,45,49,52,38,75,76,78,87,35,30,35,58,63,30,5,5,5,5,5
Blake,Bortles,QB,5,78,73,76,65,79,59,60,62,92,??,??,28,22,21,81,10,96,93,85,49,65,75,40,67,69,15,10,10,19,24,25,15,20,40,32,30,12,10,26,86,79,76,79,78
Luke,Joeckel,LT,76,78,65,87,87,74,68,40,50,25,21,19,81,87,45,74,10,87,95,86,35,30,25,10,10,10,92,40,30,40,50,30,12,15,25,35,28,40,10,35,5,5,5,5,5
Johnathan,Cyprien,SS,37,77,82,88,65,85,61,65,65,15,14,13,45,45,75,91,40,93,92,82,65,55,60,70,55,62,45,69,49,79,82,55,78,77,70,64,25,91,73,35,5,5,5,5,5
Zane,Beadles,RG,68,76,58,72,84,55,76,25,25,33,22,21,82,77,28,17,10,93,80,94,10,18,10,10,10,10,84,10,10,19,41,14,16,15,15,15,15,20,10,15,5,5,5,5,5
Will,Blackmon,CB,24,76,91,93,52,93,76,72,72,24,10,11,45,45,60,87,90,81,96,78,10,87,85,20,91,93,45,15,25,60,79,72,79,78,40,48,62,30,54,58,5,5,5,5,5
Ziggy,Hood,DT,92,76,66,75,83,66,78,25,40,20,20,20,45,45,75,70,10,87,74,79,10,10,10,10,10,10,45,65,75,76,75,74,15,30,15,15,15,62,10,15,5,5,5,5,5
Dekoda,Watson,LOLB,57,76,86,87,65,85,72,56,35,25,22,22,45,45,81,88,10,84,89,64,25,45,37,66,10,65,45,64,79,66,89,69,73,78,35,20,15,65,55,30,5,5,5,5,5
Andre,Branch,RE,90,75,81,87,68,75,67,36,40,19,8,7,45,45,75,82,10,89,67,69,35,25,22,45,35,30,45,84,66,69,86,67,44,32,22,20,10,66,10,12,5,5,5,5,5
Dwayne,Gratz,CB,27,75,90,88,64,88,65,66,55,25,15,15,45,45,67,90,55,97,94,87,33,74,70,36,64,74,45,35,39,59,80,57,84,80,39,45,20,72,86,12,5,5,5,5,5
Geno,Hayes,ROLB,55,75,84,88,65,86,74,63,57,25,20,20,45,45,78,86,5,92,95,66,25,30,25,35,15,30,45,55,73,64,88,71,68,78,15,15,15,83,55,12,5,5,5,5,5
Chad,Henne,QB,7,75,67,71,64,64,73,30,69,91,25,25,20,15,30,55,10,90,92,84,21,20,30,30,25,40,30,10,10,25,30,15,15,20,12,10,10,12,10,12,75,74,68,75,75
Cameron,Bradfield,RT,78,74,65,80,84,62,69,45,45,30,20,20,79,75,42,72,5,87,75,75,20,12,10,30,10,10,81,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Roy,Miller,DT,97,74,59,72,87,54,74,28,40,25,15,14,45,45,84,40,10,96,79,82,10,35,10,10,10,10,45,77,43,84,85,75,20,19,12,10,10,58,10,20,5,5,5,5,5
Austin,Pasztor,RT,67,74,54,65,79,54,76,35,44,25,20,20,81,76,39,72,10,95,76,74,11,10,10,10,10,10,75,15,10,15,22,15,12,15,12,10,10,35,10,12,5,5,5,5,5
Marqise,Lee,WR,11,73,89,90,52,93,60,78,57,40,30,30,58,35,25,90,77,85,95,84,45,86,85,52,79,87,54,10,10,40,30,20,13,25,88,74,79,12,18,72,15,10,5,5,10
Ace,Sanders,WR,18,73,88,93,42,95,72,83,65,28,15,14,45,35,30,81,85,86,94,73,45,92,88,39,84,94,35,10,10,36,42,25,10,20,75,74,73,12,10,59,35,30,20,15,15
Brandon,Linder,LG,65,72,55,72,88,53,63,35,35,20,12,12,75,81,33,66,10,93,79,88,25,10,10,10,10,10,78,10,10,33,30,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Sherrod,Martin,FS,25,72,87,90,58,88,66,60,55,25,15,14,45,45,52,90,53,92,91,72,20,55,49,25,60,66,45,44,50,59,69,65,72,76,50,52,19,74,75,20,15,10,10,15,15
Allen,Robinson,WR,80,72,86,90,66,89,54,82,73,30,25,30,54,38,42,91,54,94,91,75,57,66,75,60,69,75,53,10,10,40,44,26,18,24,86,84,68,15,25,84,15,10,5,5,10
Will,Ta'ufo'ou,FB,45,72,69,78,83,72,69,61,71,22,47,35,77,58,55,55,25,88,81,85,68,45,55,80,45,62,72,25,25,49,55,25,10,30,35,44,40,70,36,35,5,5,5,5,5
Jordan,Todman,HB,30,72,94,91,60,90,62,71,76,30,11,21,35,36,25,82,81,85,87,70,64,81,80,53,74,88,40,10,10,25,39,12,13,12,66,64,38,20,20,49,35,30,20,15,15
Tandon,Doss,WR,17,71,85,87,68,84,73,84,71,21,20,22,53,35,34,87,64,87,91,80,65,58,72,57,77,73,42,10,10,49,35,26,15,26,73,84,68,12,10,65,15,10,5,5,10
Josh,Evans,FS,26,71,86,87,61,88,64,54,64,35,15,17,45,45,72,85,60,89,91,75,45,54,39,55,40,45,45,63,54,64,72,49,68,74,35,28,15,87,74,12,5,5,5,5,5
Clay,Harbor,TE,86,71,83,85,62,84,67,74,66,25,19,19,63,49,52,88,8,89,84,89,61,71,65,54,75,77,64,44,52,59,52,39,50,60,81,67,62,55,20,60,15,10,5,5,10
Demetrius,McCray,CB,35,71,91,93,42,86,50,60,65,26,8,10,45,45,60,95,45,94,91,67,10,48,45,10,75,72,45,20,29,41,75,64,80,77,35,20,15,59,84,15,5,5,5,5,5
Mike,Brewster,C,60,70,62,59,90,63,71,30,40,25,20,20,80,74,40,70,10,88,92,90,11,10,10,10,10,10,75,15,10,15,22,15,12,15,12,10,10,35,10,12,5,5,5,5,5
Ryan,Davis,LE,59,70,76,84,74,82,58,54,65,24,15,17,45,45,68,82,10,90,74,76,56,35,49,35,65,44,45,69,87,64,77,57,35,58,35,33,10,71,10,40,5,5,5,5,5
Bradie,Ewing,FB,33,70,76,73,59,67,68,70,75,30,25,25,78,55,42,86,25,92,85,93,56,45,52,66,45,40,78,15,15,25,39,35,12,15,35,60,44,20,10,40,5,5,5,5,5
Mike,Harris,CB,20,70,86,87,40,94,61,62,58,20,15,13,45,45,62,88,42,88,90,76,22,70,61,15,66,71,45,35,44,50,69,70,80,76,39,15,25,64,52,20,5,5,5,5,5
Jacques,McClendon,RG,66,70,54,72,87,57,55,17,40,21,20,11,82,79,19,39,10,75,75,72,10,21,10,10,10,10,76,10,10,16,20,26,13,16,15,15,15,20,10,15,5,5,5,5,5
Chris,Prosinski,FS,42,70,93,93,56,81,67,57,65,35,15,19,45,45,69,93,45,93,87,74,55,49,49,23,63,65,45,41,47,50,64,47,64,70,25,35,15,67,67,15,15,10,10,15,15
Mike,Brown,WR,12,69,84,92,64,92,66,75,75,73,20,15,36,26,33,82,75,90,88,74,54,79,77,44,82,87,50,15,20,35,39,15,20,35,76,74,68,12,20,63,58,55,52,35,45
Aaron,Colvin,CB,41,69,88,86,48,89,60,50,61,35,20,20,45,45,61,84,45,76,87,76,24,70,69,30,64,70,45,28,35,40,70,68,74,83,34,32,30,55,67,30,5,5,5,5,5
Denard,Robinson,HB,16,69,93,96,45,95,48,74,73,74,20,19,43,42,25,91,65,85,91,78,49,89,81,50,85,92,39,15,20,15,19,15,15,20,77,65,52,12,13,64,66,63,61,45,66
Sam,Young,RG,74,69,54,64,83,48,68,22,35,26,20,20,83,79,17,55,10,93,82,68,10,20,10,10,10,10,58,10,10,17,19,29,11,12,15,15,15,27,10,15,5,5,5,5,5
Winston,Guy,SS,22,68,84,82,66,83,55,52,65,30,25,25,45,45,69,79,30,88,90,85,55,45,44,43,35,55,45,45,58,74,83,60,55,67,39,40,15,83,64,15,5,5,5,5,5
Jeremy,Harris,CB,31,68,90,89,41,92,63,54,62,12,18,10,45,45,56,90,50,93,90,70,10,50,49,25,67,74,45,32,33,45,74,62,72,76,45,20,35,50,62,15,5,5,5,5,5
Jordan,Miller,DT,96,68,62,84,85,58,65,35,24,25,26,20,45,45,79,65,5,95,69,75,35,12,15,25,10,10,45,81,48,69,70,58,15,25,12,10,10,67,10,12,5,5,5,5,5
J.T.,Thomas,ROLB,52,68,80,81,66,85,65,55,50,22,10,10,45,45,76,74,10,81,88,89,10,35,27,12,10,40,45,53,63,71,85,64,71,73,45,40,10,75,55,20,5,5,5,5,5
Jamell,Fleming,CB,29,67,90,93,67,86,47,66,65,36,26,26,45,45,43,85,41,81,92,74,40,65,59,38,74,76,45,29,38,44,67,71,74,83,50,36,44,64,57,35,5,5,5,5,5
Storm,Johnson,HB,34,67,85,90,68,82,52,73,74,32,20,22,45,65,45,80,55,93,87,77,84,54,83,86,85,72,50,10,10,42,44,21,15,13,52,65,61,12,10,64,35,30,20,15,15
John,Lotulelei,LOLB,53,67,80,82,75,75,62,45,55,10,25,21,45,45,83,84,10,90,84,88,44,35,45,39,41,42,45,65,51,78,78,64,56,66,15,15,15,87,45,12,5,5,5,5,5
Drew,Nowak,LG,64,67,56,74,78,60,68,55,59,22,20,20,77,73,45,72,10,90,82,75,40,28,35,37,40,35,76,66,45,59,61,35,15,15,54,40,25,55,10,45,5,5,5,5,5
Luke,Bowanko,C,70,66,57,71,86,54,60,29,40,29,12,14,76,79,39,74,10,92,80,75,25,10,10,10,10,10,77,10,10,29,44,31,12,11,15,15,15,20,10,15,5,5,5,5,5
LaRoy,Reynolds,MLB,56,66,84,79,82,77,65,60,60,30,20,20,45,45,79,88,10,88,85,76,44,35,27,40,30,40,45,70,54,72,82,57,65,73,25,15,15,88,54,15,5,5,5,5,5
Chris,Smith,LOLB,98,66,82,86,86,73,52,54,59,24,15,17,45,45,82,88,10,93,83,68,55,35,49,44,65,46,45,84,73,65,76,48,55,60,35,45,10,74,24,12,5,5,5,5,5
Kerry,Taylor,WR,13,66,87,90,51,88,64,75,66,49,30,30,41,30,25,92,62,88,84,65,42,80,68,35,76,82,40,10,10,50,45,20,11,25,75,72,69,12,18,55,10,10,10,10,10
Allen,Bradford,MLB,43,65,83,84,75,86,65,52,85,30,25,25,45,45,78,74,45,78,83,78,86,47,80,85,67,73,45,62,45,73,81,64,55,67,40,42,29,77,20,66,35,30,20,15,15
Patrick,Lewis,C,61,65,51,77,84,57,62,25,40,30,25,25,73,78,55,76,10,95,84,82,20,12,10,10,10,10,81,15,20,35,45,25,12,15,12,10,10,58,10,12,5,5,5,5,5
Stephen,Morris,QB,6,65,83,89,56,83,40,52,63,90,25,20,28,25,36,76,25,85,93,82,44,70,76,39,69,75,28,10,10,30,35,15,19,25,35,39,30,12,10,29,67,72,75,77,76
Ricky,Stanzi,QB,2,65,62,73,55,69,49,21,67,85,22,14,21,19,20,60,10,93,94,88,20,20,44,20,35,39,21,10,10,23,25,32,11,21,15,15,10,12,10,15,83,76,63,62,75
Telvin,Smith,ROLB,50,64,90,95,62,88,45,72,64,25,20,20,45,45,68,78,15,90,87,74,56,45,50,45,52,62,45,60,70,61,77,62,69,75,62,60,22,82,60,12,5,5,5,5,5
Abry,Jones,DT,95,63,54,69,87,56,44,40,42,36,20,20,45,45,80,66,10,87,76,84,22,15,20,28,25,20,45,73,63,78,72,55,20,30,15,25,15,70,25,25,5,5,5,5,5
Nathan,Stupar,MLB,54,63,82,86,76,73,66,54,60,37,18,35,45,45,73,81,10,92,88,72,44,15,22,25,10,17,45,61,48,68,71,77,54,72,20,15,15,64,55,20,5,5,5,5,5
Brandon,Barden,TE,85,62,77,75,74,74,51,72,69,30,25,22,64,51,47,84,30,93,82,81,63,45,66,65,64,62,55,30,25,40,40,15,12,15,74,69,54,20,10,65,15,10,5,5,10
Gerald,Rivers,LE,94,61,84,88,71,74,42,45,45,35,30,30,45,45,67,89,10,88,73,75,48,32,40,55,25,25,45,65,76,64,74,44,25,35,15,10,10,71,35,12,5,5,5,5,5
Carson,Tinker,TE,46,41,74,77,71,73,49,60,62,35,22,36,60,62,55,70,10,90,76,87,35,10,17,10,10,20,77,50,55,70,69,45,40,45,32,43,45,55,30,12,11,11,11,11,11
