FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Ryan,Seymour,RG,62,69,68,81,83,66,55,40,40,30,25,25,79,74,36,79,10,92,84,75,20,12,10,30,10,10,81,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Garrett,Celek,TE,88,68,75,83,73,76,60,71,68,30,15,15,73,53,35,83,35,82,84,76,64,63,54,63,72,68,68,10,10,54,39,21,15,22,62,67,55,25,25,69,15,10,5,5,10
Will,Tukuafu,FB,48,68,67,81,83,68,66,54,66,27,33,30,82,55,77,66,10,89,77,75,60,25,48,55,45,45,77,75,53,82,64,56,15,16,42,48,33,66,10,60,5,5,5,5,5
Darryl,Morris,CB,40,67,94,93,52,88,48,54,60,21,14,17,45,45,54,89,62,92,87,74,25,62,65,25,70,71,45,35,42,45,69,55,74,80,49,44,28,46,66,26,5,5,5,5,5
Kassim,Osgood,WR,14,67,81,83,73,82,81,69,72,24,15,10,52,45,67,87,75,93,92,85,72,45,65,75,55,66,66,10,10,64,80,24,19,20,65,72,65,12,10,82,15,10,5,5,10
Keith,Reaser,CB,31,66,94,90,65,85,38,53,64,35,20,20,45,45,52,88,45,76,86,68,29,72,64,32,65,66,45,32,36,34,72,66,82,74,54,45,25,45,56,33,5,5,5,5,5
Derek,Carrier,TE,46,65,89,94,58,91,50,73,73,29,15,19,64,42,34,90,40,88,83,75,68,61,68,63,72,74,55,10,10,40,33,25,21,25,77,72,42,35,50,75,15,10,5,5,10
Jewel,Hampton,HB,33,65,85,87,79,81,47,68,79,15,34,22,42,40,35,83,66,79,86,74,83,63,74,76,76,78,44,10,10,28,50,26,16,21,65,67,42,20,20,64,35,30,20,15,15
Joe,Looney,LG,78,65,67,69,82,59,51,35,40,19,17,35,81,71,31,71,10,85,83,90,16,11,10,10,10,10,79,10,10,25,34,22,13,18,15,15,15,35,10,15,5,5,5,5,5
Trey,Millard,FB,42,65,82,83,69,74,45,72,81,30,25,25,66,67,20,75,40,84,87,80,78,50,75,77,65,70,67,10,10,11,10,20,15,20,65,66,52,20,20,65,20,15,10,10,10
Kenneth,Acker,CB,37,64,89,87,50,92,47,60,67,20,22,17,45,45,43,87,71,91,89,56,30,65,54,25,62,72,45,35,39,31,60,65,76,79,45,48,10,42,52,20,10,10,10,10,10
McLeod,Bethel-Thompson,QB,5,64,71,74,65,68,45,45,65,92,22,15,10,10,29,75,10,91,87,76,34,20,65,35,60,55,10,10,10,16,35,21,10,19,15,15,15,12,10,15,77,68,67,59,75
Quinton,Dial,DT,92,64,65,73,87,62,44,40,39,36,20,20,45,45,86,66,10,84,69,69,25,10,19,25,25,20,45,74,42,85,68,62,22,34,15,17,15,72,24,25,5,5,5,5,5
Demarcus,Dobbs,RE,83,64,66,76,84,65,70,65,66,19,14,10,79,70,77,66,10,90,75,80,67,34,50,70,50,52,62,79,48,75,73,52,19,34,44,57,38,74,17,45,5,5,5,5,5
Kaleb,Ramsey,LE,97,64,61,74,94,65,52,35,40,15,15,14,45,45,77,68,10,72,71,80,15,10,10,10,10,10,45,78,54,84,68,63,20,30,15,15,15,71,12,15,5,5,5,5,5
Aaron,Lynch,LOLB,59,61,83,94,72,74,37,49,45,10,25,21,45,45,74,76,10,88,77,69,40,15,29,35,34,33,45,84,64,78,69,55,55,64,25,21,15,74,45,12,5,5,5,5,5
Nick,Moody,MLB,54,61,79,83,65,85,55,64,55,27,20,20,45,45,76,83,15,77,92,74,50,44,39,35,60,55,45,68,57,62,73,74,62,76,55,54,15,75,80,15,5,5,5,5,5
Kevin,McDermott,TE,47,57,70,74,64,70,60,60,65,22,29,18,76,65,50,65,10,92,79,75,52,35,44,40,44,42,75,10,10,55,62,39,15,15,55,60,50,52,25,25,9,9,9,9,9
