FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Brandon,Myers,TE,82,77,74,77,65,74,80,82,76,40,23,22,54,51,52,75,10,87,82,82,70,55,56,68,74,66,54,10,10,52,60,33,17,31,79,94,79,35,25,77,20,15,15,10,10
Adrian,Clayborn,RE,94,76,76,77,87,72,71,30,40,16,15,25,45,45,79,67,10,87,77,85,10,35,10,10,10,10,45,81,62,81,73,72,25,34,15,15,15,93,20,15,5,5,5,5,5
Lonnie,Pryor,FB,45,76,80,81,66,83,65,73,79,35,21,22,68,70,44,80,35,95,93,88,84,58,85,73,74,82,66,10,10,34,42,22,15,16,65,70,66,25,10,70,35,30,20,15,15
Johnthan,Banks,CB,27,75,86,88,46,91,63,77,65,32,19,15,45,45,63,84,76,97,93,75,33,76,73,38,80,82,45,42,64,51,69,74,80,83,79,69,15,63,87,25,15,10,10,5,10
Jonathan,Casillas,LOLB,52,75,87,86,63,84,75,53,65,25,20,20,45,45,76,82,15,77,86,65,30,70,25,45,30,40,45,53,72,67,86,77,71,81,42,29,15,74,64,15,5,5,5,5,5
Mason,Foster,MLB,59,75,77,85,69,80,78,65,50,25,20,20,45,45,85,67,10,87,91,87,45,27,25,35,15,30,45,72,65,68,90,78,67,76,33,35,15,77,45,12,5,5,5,5,5
Mike,James,HB,25,75,87,88,78,88,65,74,86,39,25,21,65,66,48,86,65,85,87,76,81,65,84,76,77,78,64,20,20,50,66,25,20,35,55,72,62,20,10,61,35,30,20,15,15
Austin,Seferian-Jenkins,TE,87,75,78,81,72,77,44,85,72,35,25,15,70,68,45,87,10,83,82,74,71,58,72,68,66,68,72,10,10,40,42,17,15,17,83,78,66,12,10,88,19,18,17,15,20
Luke,Stocker,TE,88,75,74,76,75,76,72,70,73,42,14,22,73,58,45,80,10,83,95,90,76,44,75,72,65,64,72,20,30,50,45,22,11,27,65,76,62,25,25,80,15,10,5,5,10
Dane,Fletcher,MLB,50,74,79,84,67,76,77,52,41,12,12,19,45,45,83,70,15,92,85,85,39,25,44,40,35,39,45,73,65,71,85,80,68,78,12,10,10,72,10,12,5,5,5,5,5
D.J.,Moore,CB,30,74,87,91,47,93,70,78,62,5,5,5,45,45,45,91,75,94,95,84,10,64,87,15,80,93,45,30,35,47,63,78,75,84,78,74,35,30,62,34,5,5,5,5,5
Louis,Murphy Jr.,WR,11,74,93,92,57,88,78,76,72,23,24,21,52,29,28,93,65,78,91,88,46,90,82,45,85,88,55,10,10,40,39,26,18,13,81,71,70,15,15,62,15,10,5,5,10
Tim,Wright,TE,81,74,82,87,67,85,64,81,72,45,33,32,62,55,44,88,25,89,82,70,72,64,77,65,70,76,63,20,20,45,44,13,12,15,82,68,64,45,25,65,40,35,33,35,44
Leonard,Johnson,CB,29,73,87,86,54,90,71,67,62,62,19,18,45,45,58,86,65,95,91,85,15,65,64,15,66,72,45,28,35,31,69,71,73,81,25,30,15,39,81,15,58,55,45,22,50
Jorvorskie,Lane,FB,46,73,71,74,83,68,64,60,77,25,25,24,69,60,50,56,20,90,72,87,86,45,75,86,66,55,75,10,10,45,22,13,13,15,33,35,43,55,10,54,20,15,10,10,10
Bobby,Rainey,HB,43,73,87,93,69,90,64,71,81,22,11,10,45,45,25,87,62,93,92,85,58,82,83,76,75,83,40,10,10,24,40,25,13,13,49,65,61,20,20,65,35,30,20,15,15
Lavelle,Hawkins,WR,15,72,92,94,45,92,71,76,67,35,30,30,49,30,25,90,61,90,74,72,44,85,85,40,90,95,35,10,10,52,30,20,12,35,75,67,76,12,15,58,15,10,5,5,10
Mike,Kafka,QB,3,71,63,68,55,64,66,25,59,84,18,26,18,22,11,55,10,90,88,88,20,20,32,15,25,35,18,10,10,11,24,21,15,21,15,15,15,12,10,15,83,73,64,73,75
Jamon,Meredith,RG,79,71,60,80,87,63,65,40,40,11,20,20,78,74,30,58,10,90,72,76,10,15,10,10,10,10,75,10,10,30,29,30,7,15,15,15,15,20,10,15,5,5,5,5,5
Akeem,Spence,DT,97,71,64,76,93,65,52,35,42,36,20,20,45,45,82,79,10,95,69,84,22,15,20,28,25,20,45,63,74,84,81,50,20,30,15,25,15,90,25,25,5,5,5,5,5
Da'Quan,Bowers,LE,91,70,76,82,83,76,65,45,51,25,16,11,45,45,73,76,10,68,74,78,25,35,50,65,61,60,45,81,53,67,76,67,40,35,35,32,25,87,38,58,5,5,5,5,5
William,Gholston,LE,92,70,71,82,77,74,55,45,46,35,30,30,45,45,81,76,10,87,75,77,54,24,38,52,45,35,45,84,63,74,85,48,24,54,15,10,10,87,50,20,5,5,5,5,5
Charles,Sims,HB,34,70,89,90,67,81,50,82,79,33,10,9,45,60,32,88,60,84,92,85,67,77,82,64,85,86,43,10,10,22,40,17,10,31,75,77,70,12,20,75,35,30,20,15,15
Keith,Tandy,SS,37,70,85,87,52,90,61,62,59,35,20,20,45,45,66,86,42,93,90,86,25,66,55,20,65,72,45,48,52,50,64,65,70,79,45,30,30,70,73,33,5,5,5,5,5
Kelcie,McCray,FS,35,69,86,87,53,92,65,60,66,24,11,15,45,45,65,82,37,90,87,65,40,66,58,35,62,66,45,44,47,58,77,48,74,72,44,45,33,52,66,20,15,10,10,15,15
Robert,Herron,WR,14,68,96,90,61,92,48,79,67,24,21,21,47,35,25,86,39,85,89,83,35,74,72,40,75,76,45,10,10,35,35,22,12,15,68,82,62,15,15,77,15,10,5,5,10
Steven,Means,RE,96,68,81,84,69,74,50,43,45,20,25,15,45,45,75,90,10,93,66,69,45,40,35,45,35,44,45,82,66,83,69,50,45,57,25,15,15,85,30,15,5,5,5,5,5
Patrick,Omameh,RG,66,68,56,73,82,60,62,32,40,12,11,15,81,73,40,65,10,92,82,80,33,20,10,10,10,10,78,30,30,41,35,15,12,14,15,15,15,20,10,15,5,5,5,5,5
Russell,Shepard,WR,89,68,90,91,44,90,49,79,70,68,25,24,58,45,35,91,68,93,87,73,60,72,78,54,77,87,56,10,10,43,59,25,18,26,67,81,63,15,15,76,54,55,52,40,50
Oniel,Cousins,LT,75,67,63,75,87,61,74,45,45,30,25,25,78,75,30,50,10,93,74,82,20,12,10,30,10,10,76,10,10,20,27,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Everett,Dawkins,DT,74,67,69,85,78,68,50,42,45,19,25,21,45,45,74,78,10,85,69,82,40,15,28,35,30,25,45,80,68,74,73,60,15,25,15,15,15,73,10,25,5,5,5,5,5
Danny,Gorrer,CB,36,67,89,92,45,87,69,44,50,32,15,15,45,45,49,84,35,88,84,65,22,65,35,22,75,71,45,24,32,47,64,64,76,67,26,25,22,30,38,12,5,5,5,5,5
Quinton,Pointer,CB,26,67,91,93,49,90,47,64,71,22,14,16,45,45,59,91,70,76,90,65,55,77,72,44,76,81,45,35,44,46,67,65,77,73,65,54,35,49,55,20,5,5,5,5,5
Scott,Solomon,RE,60,67,71,82,87,67,62,35,40,15,19,19,45,45,67,86,10,83,71,74,25,19,26,39,40,35,45,82,61,78,73,55,50,63,25,35,15,74,42,15,5,5,5,5,5
Kadeem,Edwards,LG,71,66,63,75,86,56,47,52,50,35,25,21,82,76,42,76,11,93,79,75,25,11,10,10,10,10,69,10,10,40,39,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Eric,Page,WR,17,66,87,93,43,89,65,82,51,63,20,22,49,25,22,80,74,95,94,80,60,76,81,43,90,74,39,10,10,36,35,26,15,26,80,75,68,12,10,42,60,46,39,28,66
Kevin,Pamphile,RT,70,66,71,82,82,66,50,25,35,22,21,20,74,81,50,78,10,93,75,75,19,11,15,15,10,10,75,50,35,39,35,19,10,15,12,15,10,44,10,12,5,5,5,5,5
Alex,Tanney,QB,4,65,70,76,59,73,49,35,65,86,22,15,21,19,23,78,10,88,86,82,20,49,61,30,57,52,21,10,10,23,25,32,10,31,15,15,15,12,10,15,82,76,65,55,75
Deveron,Carr,CB,33,64,94,88,49,91,46,59,64,36,25,21,45,45,45,85,70,91,88,70,33,70,65,39,72,74,45,33,40,40,65,56,77,73,51,45,40,68,57,40,5,5,5,5,5
Danny,Lansanah,MLB,51,64,75,78,73,75,68,50,65,35,25,25,45,45,77,85,35,90,88,86,55,24,30,65,35,45,45,74,82,78,86,50,45,60,20,20,20,80,50,20,5,5,5,5,5
Bradley,McDougald,FS,49,64,85,89,64,88,53,74,67,27,28,24,45,45,65,83,65,89,90,75,39,65,74,45,72,74,45,45,50,61,62,47,70,72,73,65,49,59,72,15,5,5,5,5,5
Jeff,Demps,HB,32,63,98,98,37,95,36,73,67,35,18,15,35,37,25,93,77,69,84,87,55,84,65,42,82,94,25,15,25,25,25,20,15,25,74,60,63,15,15,40,35,30,20,15,15
Matthew,Masifilo,DT,65,63,62,74,93,54,63,35,40,36,14,15,45,45,67,72,10,92,74,84,29,11,15,10,15,10,45,74,42,72,64,49,15,25,20,15,15,66,24,25,5,5,5,5,5
Rashaan,Melvin,CB,28,63,92,86,50,89,48,55,49,17,18,22,45,45,50,91,54,87,90,69,10,50,45,20,65,71,45,25,35,46,67,53,72,79,50,45,20,61,63,15,5,5,5,5,5
Tommy,Streeter,WR,85,63,93,82,59,87,51,72,74,35,17,15,40,40,35,85,46,84,88,86,62,59,60,65,70,72,45,10,10,49,60,19,11,16,82,77,57,12,10,73,30,25,20,10,20
Chris,Owusu,WR,80,62,96,92,68,83,49,75,76,32,15,15,38,42,35,95,77,75,88,85,62,55,74,73,70,66,42,10,10,45,35,17,10,22,59,76,45,25,25,69,15,10,5,5,10
Skye,Dawson,WR,18,61,93,92,42,90,55,73,68,24,21,18,44,25,32,88,78,90,87,60,27,85,79,29,82,87,32,10,10,35,42,24,12,17,74,65,61,15,15,40,15,10,5,5,10
Ka'Lial,Glaud,LOLB,58,61,80,83,75,79,57,60,63,25,20,20,45,45,75,85,10,90,84,72,45,49,46,45,55,45,45,44,60,61,74,60,62,72,35,25,15,75,64,25,5,5,5,5,5
Jeremy,Cain,TE,44,46,73,79,72,73,79,62,64,35,22,36,68,57,65,69,10,84,75,87,10,36,17,10,10,20,55,50,55,70,75,45,40,45,32,43,35,55,30,12,11,11,11,11,11
