FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Terrance,Williams,WR,83,75,91,90,54,85,68,86,72,29,21,22,57,52,39,83,60,92,90,76,54,64,72,53,81,86,52,10,10,40,45,18,12,30,89,80,73,22,10,78,35,25,20,15,20
Tyler,Clutts,FB,44,74,69,74,76,67,71,58,72,30,25,25,80,56,42,62,30,95,79,75,74,37,55,74,55,45,80,15,15,15,49,20,12,15,30,35,44,20,10,42,5,5,5,5,5
Tyrone,Crawford,LE,98,74,74,79,80,66,64,36,40,30,22,21,50,45,83,84,10,86,77,80,30,15,22,30,15,20,51,86,57,83,88,52,25,42,15,10,10,76,25,12,9,9,9,9,9
Lance,Dunbar,HB,25,74,90,94,48,93,68,72,79,25,22,25,40,45,37,86,63,93,92,71,52,86,82,57,83,84,45,10,10,15,39,23,12,16,65,71,64,12,10,54,35,30,20,15,15
Kyle,Orton,QB,18,74,64,65,52,62,76,23,60,84,12,12,11,14,18,60,10,92,94,88,20,20,38,21,35,28,11,10,10,18,30,13,10,21,12,10,10,12,10,12,84,73,66,69,75
Brandon,Weeden,QB,3,74,64,66,53,71,63,40,65,91,15,22,14,15,14,70,10,89,95,87,21,20,40,22,45,50,14,10,10,15,25,12,13,13,15,15,10,10,10,15,81,72,77,76,75
Gavin,Escobar,TE,89,73,75,80,65,83,57,85,73,19,19,15,58,56,39,82,5,95,91,85,63,76,83,55,73,80,55,10,10,45,55,14,12,25,84,86,68,15,15,63,5,5,5,5,5
Tyronne,Green,RG,74,73,62,77,84,64,70,19,40,20,23,21,80,75,21,20,10,88,74,76,10,19,10,10,10,10,73,10,10,21,32,28,11,12,12,10,10,20,10,12,5,5,5,5,5
Dwayne,Harris,WR,17,73,89,94,62,90,69,82,60,66,25,25,63,36,31,81,78,88,93,91,64,88,85,54,81,89,42,10,10,45,35,15,10,22,85,82,65,12,10,59,56,47,40,35,67
Nick,Hayden,DT,96,73,59,73,87,55,82,42,48,30,30,30,45,45,79,70,10,90,82,88,40,19,20,50,15,15,45,73,45,75,70,74,20,30,15,10,10,70,30,12,5,5,5,5,5
Demarcus,Lawrence,RE,90,73,80,88,76,82,52,36,55,25,19,19,45,45,77,83,10,93,86,73,44,20,31,38,32,35,45,87,67,68,88,62,55,67,25,24,15,78,44,20,5,5,5,5,5
Ronald,Leary,LG,65,73,58,66,87,54,74,52,50,35,25,21,84,76,42,77,11,88,78,75,25,11,10,10,10,10,62,10,10,40,39,10,12,12,37,48,35,20,10,15,5,5,5,5,5
Jeremy,Mincey,RE,92,73,67,75,86,73,78,44,40,18,16,17,45,45,83,68,10,91,75,80,22,22,10,11,10,37,45,78,52,78,76,74,25,33,12,10,10,60,35,12,5,5,5,5,5
Cole,Beasley,WR,11,72,88,93,62,94,69,83,70,35,28,24,41,32,39,90,73,91,94,87,39,80,75,33,87,82,41,10,10,49,66,35,15,25,71,82,75,15,15,46,15,10,5,5,10
Amobi,Okoye,DT,60,72,63,79,83,64,75,12,40,29,26,18,45,45,72,45,12,87,74,80,10,21,10,10,10,10,45,75,58,72,75,72,12,22,12,10,10,65,10,12,5,5,5,5,5
Kyle,Wilber,ROLB,51,72,77,83,73,74,70,48,58,25,20,20,45,45,83,83,10,88,82,75,40,27,25,35,15,30,45,62,80,66,81,72,54,65,15,15,15,62,40,12,5,5,5,5,5
Ryan,Williams,HB,34,72,87,91,66,89,55,69,72,35,20,20,22,32,27,79,66,73,87,64,78,76,84,80,90,86,30,10,10,22,35,17,20,30,45,57,54,15,20,65,35,30,20,15,15
James,Hanna,TE,84,71,88,88,74,84,66,73,71,29,22,12,63,50,45,87,10,90,86,60,53,73,71,59,73,81,57,10,10,47,42,16,15,17,63,77,53,12,10,67,15,10,5,5,10
Jeff,Heath,SS,38,71,91,92,68,83,55,54,65,20,24,29,45,45,70,90,45,91,85,81,40,35,44,25,39,49,45,45,52,63,77,63,65,75,39,45,15,65,62,25,5,5,5,5,5
Matt,Johnson,FS,37,71,85,83,66,77,58,72,66,33,26,20,45,45,68,89,35,79,86,91,40,35,39,37,60,55,45,52,40,67,79,66,64,76,60,66,15,62,66,20,5,5,5,5,5
Terrell,McClain,DT,97,71,67,79,92,54,62,25,40,30,15,22,45,45,80,65,10,87,70,65,20,10,10,10,10,10,45,83,45,85,72,50,18,23,15,15,15,75,16,15,5,5,5,5,5
Sterling,Moore,CB,26,71,87,91,59,88,65,60,59,36,24,21,45,45,58,87,65,92,88,74,28,66,49,50,75,78,45,47,59,47,66,59,77,83,33,35,32,62,58,40,5,5,5,5,5
Caesar,Rayford,LE,95,71,74,85,78,75,68,38,45,19,15,15,45,45,72,76,10,87,85,75,45,33,33,25,29,39,45,79,64,74,67,55,50,60,20,15,10,74,45,15,5,5,5,5,5
Martez,Wilson,RE,56,71,86,89,75,74,66,55,49,12,14,9,45,45,69,75,10,83,66,76,45,15,50,55,54,60,45,82,55,69,71,66,52,69,20,15,10,86,78,25,11,11,11,11,11
Caleb,Hanie,QB,7,69,69,73,58,68,67,45,79,89,22,22,15,14,18,65,10,93,92,84,35,20,35,28,30,30,10,10,10,15,35,10,12,15,12,10,10,12,10,12,73,71,70,55,75
Joseph,Randle,HB,21,69,88,90,59,87,51,77,79,42,21,22,52,66,36,90,55,96,93,72,76,75,77,63,76,78,54,10,10,32,40,21,15,13,72,73,70,12,10,65,46,35,20,15,15
Ahmad,Dixon,SS,36,68,89,91,66,78,45,67,66,26,23,19,45,45,72,84,35,95,85,77,55,49,66,55,62,65,45,58,56,74,81,45,75,72,64,61,15,86,75,15,5,5,5,5,5
Ben,Gardner,LE,71,68,72,82,74,75,52,50,40,25,17,25,45,45,81,90,10,83,84,85,52,15,33,10,10,10,45,79,54,76,71,69,25,30,15,15,10,81,12,15,5,5,5,5,5
Chris,Jones,P,6,68,66,72,35,64,71,24,35,37,89,84,15,14,22,55,10,92,74,64,10,20,10,10,10,10,14,10,10,10,10,19,16,27,15,15,15,12,10,15,30,30,25,20,20
B.W.,Webb,CB,20,67,89,92,53,93,51,65,72,40,25,25,45,45,43,94,74,90,92,69,28,74,72,32,74,76,45,29,33,37,60,63,81,73,65,45,25,40,54,42,5,5,5,5,5
Ben,Bass,DT,79,66,68,74,78,70,64,40,35,19,15,15,45,45,77,74,10,90,75,77,30,11,28,19,10,10,45,77,41,78,73,64,15,25,15,10,10,72,10,15,5,5,5,5,5
DeVonte,Holloman,LOLB,57,66,77,78,64,72,63,69,65,20,20,20,45,45,69,84,10,91,89,73,44,25,39,38,20,45,45,71,62,65,82,65,69,75,39,54,15,81,77,20,5,5,5,5,5
Will,Smith,ROLB,40,66,84,86,65,87,49,60,65,25,20,20,45,45,79,88,10,91,86,76,44,24,52,45,35,45,45,62,70,64,85,62,68,74,45,35,15,73,47,25,5,5,5,5,5
Darrion,Weems,LT,75,66,52,66,87,54,65,25,29,18,11,15,77,79,33,65,10,87,75,72,15,10,12,10,10,10,76,10,10,25,30,25,13,15,15,15,15,24,10,15,5,5,5,5,5
Jakar,Hamilton,FS,23,65,87,91,49,94,49,54,60,13,18,17,45,45,67,95,71,90,84,75,34,67,74,35,67,72,45,45,49,55,74,45,62,70,45,44,10,70,59,15,5,5,5,5,5
Orie,Lemon,MLB,58,65,71,79,74,73,70,43,64,25,20,20,45,45,80,65,10,90,80,75,47,22,25,35,15,20,45,65,42,76,79,70,52,64,15,15,15,72,45,12,5,5,5,5,5
LaRon,Byrd,WR,80,64,91,85,63,83,52,72,75,35,20,20,44,50,40,87,55,88,87,63,63,62,69,58,75,72,59,10,10,55,35,25,20,25,78,73,61,12,15,74,24,22,20,22,19
Anthony,Hitchens,MLB,59,64,82,85,74,81,59,60,65,25,20,20,45,45,75,86,15,94,88,88,44,30,39,40,42,40,45,70,54,75,74,69,51,62,42,40,15,87,60,15,5,5,5,5,5
Terrance,Mitchell,CB,30,64,87,89,43,95,46,70,73,26,11,10,45,45,53,82,50,94,92,74,23,87,84,40,77,87,45,32,34,33,70,67,74,81,55,54,10,46,52,25,5,5,5,5,5
Devin,Street,WR,15,64,88,87,50,87,50,82,70,40,11,11,56,42,21,89,45,90,88,73,61,59,74,49,72,69,56,10,10,37,35,25,20,25,79,84,54,12,10,65,15,10,5,5,10
Tim,Benford,WR,16,63,86,85,57,88,49,76,66,38,16,15,49,48,39,86,54,92,87,81,59,55,65,46,76,84,51,10,10,35,45,26,12,20,78,83,58,15,15,70,15,10,5,5,10
Cameron,Lawrence,LOLB,53,63,80,83,65,85,57,61,65,20,14,15,45,45,76,75,10,93,87,76,50,35,59,45,45,40,45,66,44,64,81,65,66,74,54,50,20,72,59,25,5,5,5,5,5
Ken,Bishop,DT,66,62,55,70,89,51,47,38,45,14,17,11,45,45,81,75,10,93,79,76,25,10,19,35,10,10,45,74,46,84,80,42,15,30,15,15,15,74,10,15,5,5,5,5,5
Jamar,Newsome,WR,85,62,90,87,65,86,56,72,65,28,22,21,55,42,49,91,66,88,87,74,60,58,56,55,71,72,49,10,10,55,49,18,15,15,72,64,56,15,15,77,15,10,5,5,10
Chris,Boyd,WR,14,60,86,88,57,84,45,78,70,35,25,24,55,45,40,87,45,90,85,70,52,62,70,59,70,72,54,10,10,35,25,15,20,15,81,77,54,15,20,60,25,20,15,10,15
Ronald,Patrick,C,67,60,54,72,82,51,52,35,40,12,11,15,73,75,45,76,10,90,80,75,20,15,10,10,10,10,80,30,30,41,35,15,12,14,15,15,15,20,10,15,5,5,5,5,5
L.P.,Ladouceur,TE,91,56,72,67,73,65,85,64,57,42,29,18,77,72,49,64,10,88,80,75,33,47,33,22,21,21,59,65,45,63,69,60,15,25,40,49,45,61,21,15,12,12,12,12,12
