FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Devin,Hester,WR,17,73,97,94,53,91,77,67,62,35,22,18,33,20,40,90,98,89,95,70,36,95,97,45,95,96,35,20,25,47,64,42,61,62,76,69,67,30,52,64,15,10,5,5,10
Peria,Jerry,RE,97,73,68,81,81,64,77,25,40,26,19,20,45,45,69,67,10,86,75,88,10,25,10,10,10,10,45,81,67,76,75,66,13,17,15,15,15,70,16,15,5,5,5,5,5
Zeke,Motta,FS,22,73,78,84,69,85,65,54,65,35,15,19,45,45,69,85,35,94,88,79,55,40,52,45,45,50,45,66,55,68,74,69,63,78,46,44,15,77,75,15,15,10,10,15,15
Antone,Smith,HB,35,73,93,95,49,93,67,73,78,45,26,22,25,30,51,78,67,84,88,80,40,88,82,45,81,90,38,10,10,40,58,31,12,12,60,65,66,25,20,65,35,30,20,15,15
Devonta,Freeman,HB,33,72,86,92,62,91,52,75,81,25,10,10,48,52,25,80,60,94,84,76,68,78,83,59,84,93,40,10,10,26,35,20,15,15,76,67,51,12,20,44,35,30,20,15,15
Kemal,Ishmael,FS,36,72,84,87,64,82,54,65,65,62,25,25,45,45,79,86,30,90,87,75,50,40,49,45,65,61,45,55,61,68,84,64,61,75,45,40,15,78,74,15,35,30,25,24,25
Bear,Pascoe,TE,86,72,65,72,80,67,75,65,68,58,22,20,82,65,45,70,15,92,83,97,66,40,54,66,55,50,85,10,10,59,37,15,12,13,51,72,54,20,10,85,48,45,40,40,45
Dominique,Davis,QB,4,71,83,81,53,85,65,61,69,86,25,24,40,35,35,85,25,90,91,66,43,62,75,35,70,83,30,10,10,25,37,15,15,20,42,35,31,12,10,68,76,68,74,55,79
Drew,Davis,WR,19,71,88,89,60,85,74,79,69,35,30,30,64,35,32,83,45,88,85,62,54,73,75,42,73,81,45,10,10,37,35,20,15,35,79,74,71,12,15,64,15,10,5,5,10
Malliciah,Goodman,LE,93,70,75,83,84,72,61,54,49,35,30,30,45,45,81,81,10,95,67,74,44,22,40,35,25,25,45,77,54,83,76,48,26,32,15,10,10,81,35,22,5,5,5,5,5
Peter,Konz,C,66,70,66,71,80,66,73,26,35,33,33,36,79,70,29,65,10,80,87,90,10,15,10,10,10,10,83,10,10,16,29,18,7,13,25,20,20,27,10,25,5,5,5,5,5
Jonathan,Massaquoi,ROLB,94,70,74,77,71,69,69,40,55,18,14,32,45,45,79,83,10,91,85,66,35,22,36,35,45,55,45,85,62,67,79,71,55,60,20,15,15,74,55,25,5,5,5,5,5
Sean,Renfree,QB,12,70,73,66,60,63,57,39,68,84,30,25,24,21,35,70,13,85,94,88,24,20,52,36,45,44,24,20,20,36,39,28,14,12,25,20,15,15,10,15,82,83,67,65,75
Levine,Toilolo,TE,80,70,75,77,73,74,63,75,74,30,22,19,76,66,52,84,10,79,86,75,69,43,65,72,63,60,55,10,10,44,41,16,15,20,84,76,42,15,10,76,15,10,5,5,10
Lamar,Holmes,RT,76,69,61,76,83,68,73,31,25,25,22,21,73,74,43,72,10,85,79,81,22,15,10,14,10,10,68,10,10,35,25,10,12,12,15,12,10,35,10,12,5,5,5,5,5
Ricardo,Allen,CB,37,68,87,91,52,92,51,73,65,28,46,42,45,45,56,88,50,93,94,84,20,75,82,35,75,80,45,29,39,34,74,70,78,77,50,60,20,55,56,20,5,5,5,5,5
Mike,Johnson,RT,79,68,53,81,82,51,58,22,40,19,19,31,83,72,23,15,10,93,85,72,10,15,10,10,10,10,64,10,10,23,19,19,11,10,15,15,15,20,10,15,5,5,5,5,5
Cliff,Matthews,LE,98,68,75,76,76,69,57,45,45,35,30,30,45,45,74,76,10,84,72,90,45,25,33,45,25,30,45,73,82,67,84,50,30,44,15,10,10,66,40,12,10,10,10,10,10
Joplo,Bartu,MLB,59,67,79,84,68,80,70,66,55,25,20,20,45,45,80,90,10,90,85,69,44,22,40,45,45,40,45,62,73,66,82,65,66,75,15,15,15,80,45,12,5,5,5,5,5
Harland,Gunn,RG,69,67,53,66,85,56,61,25,45,25,19,27,78,74,28,67,10,90,78,80,20,10,10,10,10,10,75,10,10,18,34,30,10,16,15,15,15,20,10,15,5,5,5,5,5
Stansly,Maponga,LOLB,90,67,77,90,83,72,62,42,54,28,15,24,45,45,74,80,10,83,74,74,35,15,28,48,55,40,45,64,85,64,82,55,50,60,15,15,15,83,45,15,5,5,5,5,5
Dezmen,Southward,FS,41,67,93,93,63,92,45,52,60,30,20,15,45,45,63,97,40,92,85,89,35,49,49,25,57,56,45,45,49,63,72,42,77,74,52,54,30,79,77,20,15,10,10,15,15
Travian,Robertson,DT,92,66,65,63,93,56,57,25,40,21,24,17,45,45,76,71,10,79,72,74,25,10,10,10,10,10,45,78,49,77,63,54,19,25,20,17,15,70,20,25,5,5,5,5,5
Darius,Johnson,WR,13,65,87,92,35,93,61,81,63,35,22,22,59,36,31,82,74,95,91,77,29,82,85,28,83,87,30,10,10,39,35,20,13,25,83,72,64,12,18,45,15,10,5,5,10
Marquis,Spruill,MLB,51,64,86,85,73,74,55,52,62,25,20,20,45,45,78,84,10,95,88,84,50,45,61,57,60,55,45,65,78,68,82,62,54,63,35,40,33,90,45,12,5,5,5,5,5
Tyler,Starr,ROLB,49,64,75,87,76,88,39,45,54,28,21,23,45,45,72,73,11,94,83,74,57,26,44,55,40,35,45,63,82,63,82,69,62,73,30,35,15,72,48,25,5,5,5,5,5
Josh,Vaughan,HB,30,64,82,86,75,79,56,63,83,25,14,19,35,40,30,68,50,87,84,75,85,55,71,82,72,75,45,10,10,20,40,27,13,16,55,58,40,20,20,32,35,30,20,15,15
Ryan,Schraeder,LT,73,63,56,74,82,62,64,22,25,14,12,22,75,76,34,72,10,92,78,82,10,18,10,10,10,10,76,10,10,13,21,27,16,12,15,15,15,20,15,19,5,5,5,5,5
Prince,Shembo,MLB,53,63,82,87,78,83,50,55,60,22,26,24,45,45,77,89,10,91,87,93,45,24,35,47,40,45,45,80,66,73,82,60,54,64,35,34,15,76,40,30,5,5,5,5,5
Yawin,Smallwood,MLB,54,63,74,83,70,78,56,60,64,15,14,12,45,45,81,87,10,93,89,73,47,35,55,45,40,35,45,77,63,73,76,56,63,77,35,33,15,84,55,23,5,5,5,5,5
Mickey,Shuler,TE,82,62,71,74,70,72,46,68,66,25,20,20,75,54,35,65,5,95,80,87,64,42,62,72,60,65,73,10,10,45,10,20,12,15,53,72,54,20,10,64,30,22,16,10,14
Josh,Harris,TE,47,60,74,83,64,81,57,53,66,25,23,13,83,66,52,80,10,95,80,85,53,35,60,55,45,40,71,10,10,42,10,40,22,21,56,62,48,55,15,12,10,10,10,10,10
Terren,Jones,RT,74,60,50,67,86,66,45,63,62,30,25,25,73,78,39,74,10,95,76,74,35,25,30,33,25,35,65,10,10,25,24,17,15,20,51,61,39,20,10,35,5,5,5,5,5
