FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Jason,Phillips,MLB,52,70,76,72,74,70,71,42,50,16,12,11,45,45,86,64,10,72,86,89,40,35,30,35,20,35,45,55,48,80,72,86,50,60,20,15,15,70,55,25,5,5,5,5,5
Ed,Reynolds,FS,30,70,87,85,61,83,49,73,64,20,17,21,45,45,72,89,40,85,89,79,54,73,78,52,66,75,45,54,52,59,79,60,63,76,65,66,15,79,64,15,15,10,10,15,15
Taylor,Hart,RE,97,69,74,84,76,72,55,42,49,25,17,25,45,45,80,76,10,92,84,85,52,22,45,40,55,45,45,77,56,83,77,64,19,35,30,25,10,73,12,15,5,5,5,5,5
Curtis,Marsh,CB,31,69,89,90,57,81,55,70,73,27,10,11,45,45,64,88,65,93,91,75,54,76,70,49,76,74,45,40,45,40,64,57,74,83,60,54,35,66,85,15,5,5,5,5,5
Damion,Square,DT,77,69,68,74,80,71,69,40,40,19,15,11,45,45,76,68,10,87,77,75,24,11,10,10,10,10,45,81,62,68,74,47,23,35,12,10,10,77,10,12,5,5,5,5,5
Brandon,Bair,LE,93,68,71,82,77,74,54,45,52,25,20,20,45,45,73,65,10,92,77,90,25,21,25,35,15,30,45,76,62,74,87,64,25,30,15,15,15,70,50,12,5,5,5,5,5
David,Molk,C,63,68,65,68,97,70,57,19,25,25,22,23,82,73,37,71,10,74,95,85,25,10,10,10,10,10,70,10,10,23,33,25,9,14,15,10,15,20,10,15,5,5,5,5,5
Jaylen,Watkins,CB,37,68,92,93,64,87,48,60,65,30,32,31,45,45,61,80,50,93,92,77,39,74,72,30,69,74,45,44,49,42,79,51,76,84,49,50,20,62,77,35,5,5,5,5,5
Damaris,Johnson,WR,13,67,92,95,45,94,62,75,60,35,22,24,47,31,28,80,76,92,88,60,33,93,81,40,84,92,35,10,10,35,22,17,19,22,84,68,67,15,15,48,35,30,30,25,40
Matthew,Tucker,HB,39,67,91,86,66,81,52,59,82,34,20,22,50,62,44,87,65,93,85,85,85,57,78,88,73,70,50,10,10,32,44,21,15,13,45,44,39,12,10,44,35,30,20,15,15
Beau,Allen,DT,94,66,58,82,87,54,53,32,40,13,23,11,45,45,81,76,10,93,68,88,20,15,10,10,10,10,45,72,47,83,84,59,20,24,15,15,15,73,10,15,5,5,5,5,5
Joe,Kruger,LOLB,73,66,77,79,77,75,49,55,65,12,16,17,45,45,79,83,10,91,75,82,45,35,60,40,45,49,45,81,67,69,83,66,55,66,35,33,20,79,50,12,5,5,5,5,5
David,Fluellen,HB,41,65,83,86,67,88,50,61,77,45,20,22,45,47,39,87,65,85,89,84,83,59,82,74,76,73,50,30,30,35,35,35,18,25,52,51,41,35,15,59,40,35,33,33,40
Josh,Huff,WR,11,65,90,92,60,89,49,76,66,27,25,15,52,31,27,86,72,87,94,85,50,84,75,54,82,86,51,10,10,40,49,28,10,17,72,76,67,15,15,56,15,10,5,5,10
Julian,Vandervelde,C,61,65,56,75,82,54,60,45,35,30,25,25,81,73,35,51,10,86,78,75,20,12,10,30,10,10,73,10,10,20,30,15,12,15,15,15,15,20,10,15,5,5,5,5,5
B.J.,Cunningham,WR,89,64,84,79,52,83,51,76,74,25,33,15,59,45,33,82,56,84,89,74,71,62,72,55,74,83,56,10,10,51,30,25,18,25,65,82,64,15,25,80,15,10,5,5,10
Andrew,Gardner,LT,66,64,56,66,87,55,65,35,22,30,21,20,84,74,35,50,10,92,75,68,29,10,10,15,10,10,68,10,10,20,28,15,10,10,12,14,16,22,10,15,5,5,5,5,5
Emil,Igwenagu,TE,82,64,75,84,69,67,55,73,68,25,23,19,74,63,39,84,13,90,85,89,52,73,58,63,60,54,62,10,10,40,40,32,15,14,55,74,44,12,10,46,20,15,10,10,10
Jeff,Maehl,WR,88,64,84,89,45,88,67,82,67,34,17,17,46,40,32,75,62,90,92,85,40,65,72,29,72,86,45,10,10,35,29,23,29,14,76,78,69,15,15,37,15,10,5,5,10
Najee,Goode,MLB,53,63,82,80,65,71,66,49,60,20,20,14,45,45,74,87,10,92,85,78,35,21,15,25,10,24,45,70,50,76,78,61,70,65,12,10,10,79,44,12,5,5,5,5,5
Josh,Kaddu,LOLB,49,63,81,83,69,85,62,52,52,25,20,20,45,45,76,85,10,85,91,84,44,25,45,39,49,47,45,76,47,65,87,39,67,74,15,15,15,87,50,12,5,5,5,5,5
G.J.,Kinne,QB,4,63,81,85,68,76,49,40,72,83,12,12,11,14,28,77,10,97,92,88,31,50,73,35,65,71,11,10,10,21,19,31,13,12,30,19,16,12,10,15,70,79,69,41,78
Casey,Matthews,MLB,50,63,74,76,68,74,72,63,62,13,17,10,45,45,78,64,10,90,86,91,35,25,22,10,10,10,45,63,66,65,80,64,60,68,35,25,25,75,55,15,5,5,5,5,5
Matt,Tobin,LT,64,63,69,82,80,62,58,40,40,30,21,20,75,78,35,77,10,92,85,79,20,15,15,30,10,14,81,10,10,20,29,15,12,15,35,25,20,20,10,15,5,5,5,5,5
Keelan,Johnson,SS,38,61,91,89,54,87,45,56,60,21,17,19,45,45,64,87,30,92,85,75,52,45,54,34,60,62,45,54,52,61,74,45,63,68,30,32,15,79,67,25,5,5,5,5,5
Jake,Knott,MLB,54,60,79,83,69,81,57,62,55,25,20,20,45,45,87,76,10,93,91,82,35,20,40,35,15,30,45,52,44,64,78,55,61,73,45,50,15,68,60,12,5,5,5,5,5
Jon,Dorenbos,TE,46,48,66,72,75,62,81,56,55,10,11,7,74,69,66,61,10,89,84,89,10,21,10,10,10,10,57,55,40,64,65,49,15,20,42,52,40,65,15,15,9,9,9,9,9
