FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
D.J.,Hayden,CB,25,77,93,91,52,94,64,62,65,30,18,19,45,45,59,85,45,76,91,75,33,86,78,35,79,86,45,37,54,41,79,68,84,84,60,48,20,76,75,32,5,5,5,5,5
Sebastian,Janikowski,K,11,76,64,65,55,60,90,25,40,24,93,74,31,29,44,29,10,68,84,65,35,31,10,10,10,10,31,10,10,30,20,25,11,18,15,15,15,30,15,20,35,30,25,20,20
David,Ausberry,TE,86,75,86,82,72,82,68,74,70,35,25,15,67,54,44,88,40,73,85,74,72,55,62,74,66,65,66,10,10,40,49,18,18,25,81,72,61,15,15,82,15,10,5,5,10
Khalif,Barnes,RT,69,75,60,72,90,53,82,45,40,10,11,17,75,77,15,28,10,85,78,77,10,17,10,10,10,10,72,10,10,15,31,23,9,12,25,39,42,20,10,44,5,5,5,5,5
Kevin,Boothe,RG,67,75,54,59,91,54,78,21,40,11,17,11,74,80,24,41,10,85,65,85,10,25,10,10,10,10,82,10,10,44,24,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Tony,Bergstrom,LG,70,74,62,70,85,52,70,22,40,22,22,20,81,76,45,78,10,90,87,88,15,10,10,10,10,10,81,15,15,25,35,30,9,12,12,10,10,35,10,12,5,5,5,5,5
Derek,Carr,QB,4,74,80,83,53,78,57,33,61,93,22,21,12,15,18,85,10,92,91,73,35,50,64,39,60,65,12,10,10,18,34,17,12,15,15,15,15,12,10,15,86,74,68,65,75
Kaluka,Maiava,MLB,50,74,80,85,60,82,77,55,55,16,15,14,45,45,83,73,10,91,97,88,50,33,50,22,10,25,45,62,54,73,87,83,66,74,20,15,15,70,45,25,5,5,5,5,5
Mychal,Rivera,TE,81,74,79,84,69,75,65,82,72,29,22,12,62,55,45,79,10,96,80,72,58,60,83,63,75,84,65,10,10,49,45,16,15,17,72,78,66,12,10,72,15,10,5,5,10
Andre,Holmes,WR,18,73,90,87,66,87,69,78,74,35,17,12,59,34,27,86,25,82,84,80,52,78,72,48,71,76,49,15,10,57,60,19,11,16,82,76,69,12,10,79,30,25,20,10,20
Matt,McGloin,QB,14,73,71,69,55,68,65,35,66,82,22,15,21,19,23,71,10,92,88,75,35,45,65,30,55,57,21,10,10,23,25,32,10,31,15,15,15,12,10,15,81,74,82,72,75
C.J.,Wilson,RE,98,73,74,69,90,64,74,25,40,20,25,21,45,45,90,74,5,92,75,62,25,12,10,10,10,10,45,80,45,84,79,70,15,35,12,10,10,79,10,12,10,10,10,10,10
Miles,Burris,ROLB,56,71,83,87,84,74,69,55,50,25,20,20,45,45,80,89,10,90,87,73,35,20,25,35,15,30,45,58,76,70,78,62,55,63,15,15,15,74,54,12,5,5,5,5,5
Greg,Little,WR,15,71,87,85,75,86,71,72,79,30,25,30,35,38,42,95,54,93,92,78,77,69,83,82,81,84,45,10,10,52,44,26,18,24,76,66,65,15,25,81,15,10,5,5,10
Juron,Criner,WR,84,70,83,84,72,85,66,82,63,30,20,20,53,55,32,91,44,88,91,81,70,58,65,74,67,65,63,10,10,49,24,20,10,30,90,78,69,12,10,71,15,10,5,5,10
Gabe,Jackson,RG,66,70,46,75,91,53,53,35,30,19,22,20,92,76,35,79,10,92,82,77,33,10,11,25,10,10,66,10,10,35,19,10,12,12,12,10,10,25,10,12,5,5,5,5,5
Nick,Kasa,TE,88,70,80,78,74,73,55,72,73,35,20,22,75,65,62,80,30,90,83,67,77,43,70,71,60,65,75,10,10,41,42,25,15,25,67,74,44,20,20,75,15,10,5,5,10
Stacy,McGee,DT,92,70,68,77,85,62,64,35,40,26,25,25,45,45,75,74,5,85,79,72,20,12,15,15,10,10,45,77,52,81,73,65,20,30,15,15,15,75,10,15,5,5,5,5,5
Keith,McGill,CB,39,70,89,89,66,88,46,57,69,14,14,16,45,45,66,91,50,84,90,62,55,60,54,52,55,60,45,50,49,52,76,65,76,84,45,49,22,71,87,20,5,5,5,5,5
Jamize,Olawale,FB,49,70,75,73,73,73,60,64,71,30,25,24,76,58,46,74,35,92,81,77,73,44,66,74,59,54,78,10,10,45,22,13,13,15,45,52,48,60,10,54,20,15,10,10,10
Menelik,Watson,LT,71,70,62,82,84,73,57,60,55,32,59,53,79,84,42,72,10,92,84,65,39,29,25,35,35,30,84,55,44,50,35,30,10,12,20,15,10,45,10,12,5,5,5,5,5
Kaelin,Burnett,LOLB,95,69,82,86,71,88,68,44,55,24,18,18,45,45,77,81,10,88,85,84,29,22,37,45,50,54,45,61,77,67,77,62,60,69,25,20,15,72,55,25,5,5,5,5,5
Chimdi,Chekwa,CB,35,69,94,90,48,93,60,65,64,10,15,15,45,45,62,87,45,94,88,85,32,65,44,32,67,74,45,44,35,47,63,54,78,74,50,45,35,50,60,46,5,5,5,5,5
Justin,Cole,ROLB,46,69,73,74,76,75,67,42,45,20,20,20,45,45,78,74,10,90,84,85,25,32,10,25,20,45,45,79,65,70,77,69,52,60,25,20,15,75,50,20,5,5,5,5,5
Trent,Edwards,QB,5,69,63,65,61,64,75,35,60,81,20,20,20,20,30,65,10,70,90,75,20,25,55,30,45,55,20,10,10,20,30,18,12,15,12,10,10,12,10,12,83,67,57,67,75
Taiwan,Jones,CB,22,69,97,95,55,92,60,74,69,30,22,22,25,28,38,84,76,88,85,75,54,84,70,64,79,86,30,15,24,45,60,62,76,71,62,66,54,39,59,65,35,30,20,15,15
Jeremy,Stewart,HB,32,69,84,88,73,88,61,66,83,32,20,22,45,57,40,84,75,87,85,79,81,62,76,73,80,72,50,10,10,32,44,21,15,13,57,67,43,12,10,44,35,30,20,15,15
T.J.,Carrie,CB,38,68,93,92,63,91,42,53,62,24,10,11,45,45,59,97,71,74,89,74,21,65,66,25,71,72,45,25,30,51,67,59,73,80,49,49,42,55,84,58,5,5,5,5,5
Matthew,McCants,RT,73,68,58,75,84,68,55,35,35,24,25,25,75,80,35,71,10,91,87,89,25,10,11,35,10,10,81,15,15,15,21,10,12,15,12,10,10,15,10,12,5,5,5,5,5
Latavius,Murray,HB,28,68,93,87,72,84,44,62,95,40,20,22,55,55,39,88,45,78,86,74,80,57,72,70,82,77,55,30,30,35,35,35,18,25,56,64,39,45,15,55,35,33,30,33,32
Torell,Troup,DT,64,68,50,68,93,53,61,15,40,19,23,25,45,45,84,55,10,77,65,75,10,12,10,10,10,10,45,82,30,92,75,57,12,14,15,15,15,65,15,20,6,7,4,6,6
Chance,Casey,CB,37,67,90,93,60,86,52,58,50,25,10,11,45,45,58,94,64,93,89,67,35,72,65,35,64,72,45,32,41,40,73,55,72,79,35,30,20,49,65,12,5,5,5,5,5
Jack,Crawford,LE,99,67,73,78,68,64,65,35,40,19,15,15,45,45,79,82,10,84,75,92,30,29,21,10,10,10,45,78,48,78,76,67,15,35,15,10,10,74,10,12,5,5,5,5,5
Brandian,Ross,SS,29,67,88,91,56,85,72,60,55,40,25,25,45,45,53,91,55,93,90,65,28,64,66,40,76,80,45,32,45,34,71,49,76,72,40,40,32,51,67,40,5,5,5,5,5
Brice,Butler,WR,12,66,94,90,55,88,52,74,65,35,16,16,51,45,35,92,55,88,84,67,47,63,69,41,84,83,56,10,10,37,30,27,22,20,78,75,65,15,25,68,15,10,10,10,10
Shelton,Johnson,FS,42,66,91,86,62,87,52,65,66,25,25,25,45,45,64,83,55,92,88,75,44,54,61,44,60,62,45,54,62,59,72,49,64,75,57,59,29,66,68,20,15,10,10,15,15
Ricky,Lumpkin,DT,93,66,52,66,88,55,69,35,40,31,11,20,45,45,74,55,10,84,72,85,10,30,10,10,10,10,45,74,49,76,69,55,19,25,15,15,15,65,14,15,5,5,5,5,5
Lucas,Nix,LG,76,66,54,72,81,59,67,19,40,26,23,25,74,71,24,76,10,84,85,96,15,10,10,10,10,10,75,15,10,25,20,29,10,20,15,15,15,20,10,15,5,5,5,5,5
Shelby,Harris,LE,75,65,74,80,84,69,45,44,45,24,19,21,45,45,82,80,10,90,78,75,32,11,25,35,10,10,45,77,60,76,79,49,20,25,12,10,10,75,10,12,5,5,5,5,5
Neiko,Thorpe,CB,31,65,90,93,35,87,51,54,64,20,15,13,45,45,55,90,35,92,89,74,15,45,55,10,70,65,45,28,42,45,76,55,74,71,35,22,25,35,69,25,5,5,5,5,5
Jonathan,Dowling,FS,41,64,90,87,47,88,49,76,65,35,25,22,45,45,62,75,45,90,85,68,52,40,62,50,65,70,45,52,54,58,73,39,75,76,66,65,25,77,72,30,5,5,5,5,5
Justin,Ellis,DT,78,63,58,76,83,62,48,40,40,25,20,20,45,45,81,76,10,88,69,81,42,10,39,45,10,10,45,77,47,84,75,46,15,20,15,15,15,74,15,15,5,5,5,5,5
Lamar,Mady,RG,63,63,47,64,93,51,48,35,40,21,16,36,79,74,29,70,10,90,78,80,15,10,10,10,10,10,73,10,10,20,23,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Marshall,McFadden,ROLB,54,63,77,84,75,74,57,44,40,34,20,19,45,45,73,77,12,87,78,82,44,21,30,15,15,22,45,54,76,67,83,54,51,70,12,10,11,75,10,12,5,5,5,5,5
Greg,Jenkins,WR,10,62,83,88,63,89,50,75,69,73,20,20,53,42,39,81,75,91,89,76,61,75,76,56,81,82,49,30,32,53,30,35,32,40,76,79,49,35,44,67,52,54,49,35,45
Ryan,Robinson,RE,58,61,79,87,67,76,52,40,54,28,15,24,45,45,67,81,10,87,69,69,35,15,28,48,55,40,45,62,75,65,76,49,45,60,15,15,15,73,45,15,5,5,5,5,5
Kory,Sheets,HB,30,61,93,93,58,85,46,64,63,30,25,25,25,25,20,75,58,92,84,84,74,70,64,54,74,83,35,10,10,11,10,20,15,20,50,60,66,20,20,60,35,30,20,15,15
Jon,Condo,TE,59,48,66,72,71,64,79,59,65,32,29,18,73,65,68,55,10,90,82,75,33,47,10,10,10,10,60,46,45,60,68,55,15,25,42,49,33,72,10,12,9,9,9,9,9
