FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Arthur,Moats,LOLB,55,74,82,86,68,72,69,37,55,15,27,24,45,45,79,84,10,88,85,75,30,32,15,30,10,51,45,86,69,76,84,69,50,62,20,20,15,88,50,25,5,5,5,5,5
Ryan,Shazier,MLB,50,74,92,89,83,89,63,68,59,20,27,23,45,45,82,97,10,91,93,78,44,64,41,45,49,52,45,78,66,74,92,67,55,68,45,40,15,91,54,25,5,5,5,5,5
Stephon,Tuitt,LE,91,74,73,79,91,64,55,54,50,24,15,17,45,45,85,69,10,84,74,78,30,20,19,27,20,15,45,83,58,89,81,65,20,35,15,15,10,76,10,12,5,5,5,5,5
Kelvin,Beachum,LT,68,73,54,82,79,64,76,42,30,12,12,17,75,86,45,78,10,95,81,71,24,22,15,17,25,20,79,30,30,40,30,15,15,25,15,10,10,25,10,15,5,5,5,5,5
Bruce,Gradkowski,QB,5,73,70,73,49,72,74,35,60,78,12,12,11,14,21,66,0,87,90,74,25,35,57,15,55,64,11,10,10,21,19,31,13,12,15,15,15,12,10,15,87,75,60,72,78
Markus,Wheaton,WR,11,73,93,95,53,91,65,77,69,35,14,15,51,33,29,90,64,93,92,76,41,81,81,37,84,88,35,10,10,35,34,25,10,20,84,72,71,12,10,69,35,30,20,15,15
Vince,Williams,MLB,98,73,80,82,73,75,71,48,60,29,25,21,45,45,85,79,10,81,87,85,35,25,40,50,49,52,45,77,58,85,80,70,55,66,20,25,15,88,70,25,5,5,5,5,5
Darrius,Heyward-Bey,WR,85,72,96,89,67,85,72,72,70,31,25,17,59,18,30,92,55,86,82,85,73,76,78,65,83,84,38,10,10,40,40,18,15,25,79,65,64,15,15,75,15,10,5,5,10
Greg,Warren,C,60,71,61,67,76,59,80,27,7,14,13,13,74,80,55,53,10,85,85,79,20,18,10,10,10,10,74,10,10,35,35,13,25,15,15,15,15,49,10,15,8,8,8,8,8
Chris,Carter,LOLB,54,70,82,85,64,75,70,39,65,19,15,15,45,45,80,68,10,85,83,88,30,29,10,10,10,10,45,59,84,73,74,72,54,57,20,15,10,64,45,15,5,5,5,5,5
Michael,Palmer,TE,82,70,69,77,77,68,70,68,70,12,15,22,83,66,33,62,15,88,78,67,71,25,61,65,55,58,81,10,10,40,55,30,11,28,57,71,45,25,25,72,15,10,5,5,10
Bryant,Browning,LG,79,69,50,74,88,45,66,20,40,35,16,16,81,76,37,34,10,90,74,75,10,23,10,10,10,10,65,10,10,27,32,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Wesley,Johnson,RG,67,69,65,78,83,63,63,45,33,30,25,25,79,73,35,78,10,94,85,88,20,10,10,30,10,10,76,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Brice,McCain,CB,25,69,94,92,43,87,71,55,46,18,22,24,45,45,49,88,59,88,94,71,10,74,66,30,75,70,45,29,33,45,69,66,69,74,55,49,25,46,55,34,5,5,5,5,5
David,Snow,LG,71,69,66,60,82,58,64,33,45,30,25,25,78,75,39,72,10,85,79,84,34,12,10,30,10,10,77,10,10,20,25,15,12,15,15,20,15,20,10,15,5,5,5,5,5
Cody,Wallace,C,72,69,54,76,85,55,68,40,45,30,25,25,76,80,30,50,10,94,77,90,20,12,10,30,10,10,76,10,10,20,30,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Rob,Blanchflower,TE,87,68,76,77,75,72,43,72,75,20,24,22,72,68,40,72,10,84,83,72,72,40,65,69,62,65,69,10,10,49,39,15,12,13,75,81,56,20,10,77,15,10,5,5,10
Landry,Jones,QB,3,68,55,65,67,54,53,35,63,92,19,17,25,15,30,74,10,95,93,82,40,20,54,48,50,48,20,10,10,20,41,18,14,12,12,15,10,12,10,12,82,77,71,55,75
David,Paulson,TE,81,68,82,74,74,72,64,78,72,25,11,14,64,49,42,84,25,90,82,65,58,52,74,53,67,76,73,44,54,58,61,32,24,34,86,74,39,55,25,55,51,45,44,38,65
Shaquille,Richardson,CB,31,68,91,92,53,90,49,57,60,14,14,12,55,45,67,90,45,92,89,75,39,63,65,40,73,80,45,35,45,37,76,49,74,82,52,45,21,66,83,20,5,5,5,5,5
Tauren,Poole,HB,38,67,85,90,71,80,62,66,75,40,25,25,55,60,47,85,30,90,93,88,70,55,84,60,91,71,55,10,10,40,55,20,15,20,44,65,61,30,20,55,35,30,25,15,15
Martavis,Bryant,WR,10,66,93,91,63,87,42,76,76,35,20,20,48,45,37,91,40,93,88,72,55,68,73,55,69,74,48,10,10,35,35,25,20,25,88,79,55,15,15,76,24,22,20,22,19
Isaiah,Green,CB,39,66,92,92,54,85,52,60,59,13,18,17,45,45,62,91,65,92,87,77,34,68,66,30,66,68,45,42,50,40,75,55,72,77,50,44,10,59,65,15,5,5,5,5,5
Vic,So'oto,ROLB,49,66,82,78,77,78,55,45,45,10,25,21,45,45,74,80,10,90,78,90,44,35,20,15,21,16,45,85,67,73,78,56,50,62,15,15,15,85,45,12,5,5,5,5,5
Sean,Spence,MLB,51,66,79,86,59,88,59,49,45,20,37,30,45,45,74,84,10,74,87,88,25,11,28,40,24,40,45,55,73,60,85,82,73,76,25,15,15,81,55,35,5,5,5,5,5
Dri,Archer,HB,13,65,98,97,64,92,44,76,67,40,20,22,25,30,34,89,83,77,89,82,40,87,73,42,88,94,35,10,10,22,35,17,20,30,64,72,64,12,20,65,35,30,20,15,15
Robert,Golden,FS,21,65,85,87,69,83,53,57,65,21,17,19,45,45,68,89,70,92,88,75,56,66,65,49,65,72,45,63,51,67,71,52,60,71,35,30,15,66,75,25,5,5,5,5,5
Adam,Podlesh,P,4,65,78,80,52,74,75,45,40,45,82,84,19,25,30,65,10,87,92,80,35,35,65,35,65,75,19,10,10,30,25,28,12,15,12,10,10,12,10,12,30,30,25,20,20
Guy,Whimper,LT,78,65,64,76,87,59,78,58,40,21,16,36,80,69,20,44,10,88,77,87,10,18,10,10,10,10,72,10,10,20,23,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Nick,Williams,RE,67,65,75,80,83,73,54,23,40,19,15,11,45,45,76,81,10,93,73,76,24,10,10,10,10,10,45,83,57,74,77,45,23,40,12,10,10,76,10,12,5,5,5,5,5
Kion,Wilson,MLB,48,65,74,81,69,72,68,45,50,33,21,25,45,45,85,84,10,90,92,90,25,41,35,55,55,45,45,70,55,81,87,55,40,55,30,30,10,66,65,25,5,5,5,5,5
Antwon,Blake,CB,41,64,95,97,70,87,43,58,67,35,25,25,45,45,53,94,70,92,87,65,35,73,62,29,74,82,45,35,45,40,74,47,75,73,46,51,33,63,42,40,5,5,5,5,5
Miguel,Maysonet,HB,30,64,87,90,69,91,37,59,77,35,25,25,44,45,29,81,65,94,88,85,80,70,74,67,74,85,40,10,10,15,25,20,15,21,52,55,42,39,20,52,40,35,25,15,18
Ross,Ventrone,CB,35,64,86,88,55,84,66,55,50,35,22,24,45,45,64,86,35,88,90,75,39,35,39,45,55,65,45,45,49,56,69,52,73,65,39,45,22,65,49,20,10,10,10,10,10
Brad,Wing,P,9,64,75,73,48,67,64,23,40,40,94,82,16,17,25,45,10,84,88,75,25,15,10,10,10,10,16,10,10,29,32,24,10,17,15,15,15,12,10,15,30,30,25,20,20
Jordan,Zumwalt,LOLB,56,64,83,87,63,74,50,56,45,25,20,20,45,45,77,82,10,87,82,74,35,33,45,44,35,30,45,72,55,68,82,67,52,68,25,22,15,91,44,12,5,5,5,5,5
Danny,Coale,WR,88,63,94,89,45,88,55,78,66,25,68,55,34,35,33,88,45,87,92,85,54,61,80,39,69,82,43,10,10,35,29,23,26,21,84,81,55,15,15,45,15,10,5,5,10
Hebron,Fangupo,DT,92,63,62,74,93,55,51,30,40,14,17,11,45,45,77,80,10,76,57,80,19,11,10,10,10,10,45,71,37,84,58,55,12,15,15,15,15,71,10,15,5,5,5,5,5
Justin,Brown,WR,15,62,88,86,52,83,45,78,74,35,19,15,50,55,44,79,74,90,85,71,70,60,78,65,74,75,69,10,10,45,39,26,18,25,72,83,44,15,45,86,15,10,5,5,10
Terence,Garvin,MLB,57,62,84,80,68,76,58,42,55,34,25,25,45,45,78,82,10,92,85,76,55,40,35,33,39,44,45,64,75,69,69,60,60,75,20,22,15,86,60,20,5,5,5,5,5
Daniel,McCullers,DT,74,62,52,67,88,49,49,35,40,25,23,17,45,45,85,62,10,88,66,78,20,10,10,25,10,10,45,74,38,85,65,69,15,20,15,15,15,65,10,15,5,5,5,5,5
Derek,Moye,WR,14,62,91,81,51,83,59,76,71,21,20,22,54,45,34,84,60,90,88,78,61,51,69,54,67,72,49,10,10,49,35,26,15,26,82,76,53,12,10,64,15,10,5,5,10
Alvester,Alexander,HB,33,60,93,95,62,87,50,74,72,33,25,21,30,33,35,88,70,87,83,67,51,70,65,48,74,66,35,20,20,25,17,18,12,12,70,68,58,25,25,44,10,10,10,10,10
Kashif,Moore,WR,19,57,95,95,60,88,40,65,67,31,24,22,33,29,25,97,60,85,93,65,35,85,73,40,85,89,35,10,10,20,35,20,12,25,63,74,45,12,18,47,15,10,5,5,10
