FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Chase,Blackburn,ROLB,93,76,73,81,73,75,80,55,60,18,14,32,45,45,83,66,10,91,94,90,10,19,18,10,22,20,45,68,53,74,88,85,52,69,15,15,15,79,30,20,5,5,5,5,5
Robert,Lester,SS,38,76,84,79,59,77,66,77,63,35,20,15,45,45,68,84,35,96,85,87,58,33,70,55,60,54,52,62,45,64,79,68,64,75,76,72,25,86,65,20,15,10,10,15,15
Josh,Norman,CB,24,76,86,92,56,92,69,76,64,35,20,20,45,45,58,84,35,97,94,87,28,65,55,29,72,82,45,45,49,46,68,73,82,80,75,45,25,63,76,33,5,5,5,5,5
Amini,Silatolu,LG,66,76,54,67,87,62,72,32,40,28,21,29,89,73,22,82,10,85,84,95,23,11,10,10,10,10,80,10,10,19,14,19,21,12,12,10,10,12,10,12,5,5,5,5,5
Colin,Cole,DT,91,75,59,73,87,59,76,25,40,10,8,6,45,45,79,55,10,84,70,85,10,16,10,10,10,10,45,75,62,76,76,74,20,23,15,15,15,54,10,15,5,5,5,5,5
Garry,Williams,RG,65,75,62,71,91,61,76,19,35,9,24,33,84,72,34,29,10,86,85,78,10,24,11,10,11,10,77,10,10,34,30,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Richie,Brockel,FB,47,74,67,77,72,74,68,70,76,35,25,28,74,57,55,76,20,92,82,91,76,42,63,72,65,61,79,20,20,20,25,15,15,20,46,70,62,20,10,69,10,10,10,10,10
Kony,Ealy,RE,94,74,77,86,80,87,53,35,45,15,15,15,45,45,77,76,10,92,83,73,25,35,20,29,45,25,45,86,74,71,78,60,40,60,32,35,10,85,10,12,5,5,5,5,5
Mario,Addison,RE,97,73,80,86,73,74,65,50,55,36,37,16,45,45,67,74,10,90,74,80,35,25,42,49,55,56,45,68,85,72,75,66,35,63,45,45,40,69,24,25,5,5,5,5,5
Derek,Anderson,QB,3,73,56,58,65,56,70,15,49,95,22,14,21,19,23,49,10,90,90,95,20,20,20,10,16,23,21,10,10,23,21,18,10,16,12,10,10,12,10,12,75,71,74,65,75
Nate,Chandler,LT,78,73,69,79,82,71,76,54,58,16,7,17,84,79,77,72,10,92,82,78,55,25,49,45,40,35,79,77,55,69,77,49,25,34,65,58,46,74,25,55,5,5,5,5,5
Mike,McNeill,TE,89,73,77,82,65,75,72,75,67,30,25,25,76,62,42,72,30,90,82,82,72,44,61,70,62,64,71,30,20,40,40,15,12,15,62,74,54,20,10,69,20,15,10,10,10
Tiquan,Underwood,WR,11,73,94,93,38,91,74,76,66,22,22,22,43,34,37,91,56,88,85,70,22,82,77,30,72,74,45,10,10,45,46,25,11,30,81,77,74,20,35,66,15,10,5,5,10
Ed,Dickson,TE,84,72,83,83,66,79,74,74,66,25,12,15,62,50,40,82,12,88,85,88,55,72,74,69,66,72,55,10,10,49,35,22,11,19,75,72,64,25,25,74,15,10,5,5,10
Melvin,White,CB,23,72,88,86,63,87,68,64,62,35,25,25,45,45,67,83,45,92,88,76,35,60,45,25,75,70,45,44,54,55,76,65,74,85,55,50,45,58,66,30,5,5,5,5,5
Kelvin,Benjamin,WR,13,71,85,89,60,85,53,82,70,35,20,20,52,49,41,84,35,90,87,75,73,63,76,78,72,84,60,10,10,45,35,25,20,25,93,83,64,12,15,87,24,22,20,22,19
D.C.,Jefferson,TE,80,71,70,76,82,74,46,76,72,65,33,32,80,68,43,81,25,95,83,86,73,42,70,68,65,69,74,20,20,45,44,13,12,15,66,78,50,45,25,76,49,47,44,40,50
Drake,Nevis,DT,73,71,66,84,75,63,68,25,40,19,23,25,45,45,72,65,10,90,75,75,10,12,25,10,10,10,45,62,83,73,85,70,12,25,15,15,15,75,15,20,6,7,4,6,6
Chris,Scott,RG,75,71,44,67,92,52,69,32,30,12,11,15,76,77,40,44,10,74,69,75,20,35,10,10,10,10,75,30,30,41,35,15,27,31,15,22,15,20,10,15,5,5,5,5,5
D.J.,Smith,MLB,52,71,76,80,70,79,69,57,50,36,10,16,45,45,79,64,10,90,86,65,47,45,40,10,35,45,45,80,63,75,85,76,64,76,15,15,15,78,55,15,5,5,5,5,5
James,Dockery,CB,31,70,89,92,49,85,63,58,54,10,15,16,45,45,56,90,37,88,85,70,10,74,55,25,66,71,45,47,35,45,67,64,71,80,49,49,22,61,72,20,5,5,5,5,5
Josh,Thomas,CB,22,70,88,91,63,83,60,46,60,13,8,10,45,45,60,83,55,82,88,65,22,55,65,25,75,74,45,29,35,57,67,66,72,84,35,30,10,77,78,15,5,5,5,5,5
Frank,Alexander,LE,90,69,74,84,74,69,63,30,40,25,20,20,45,45,74,74,10,78,74,85,27,14,15,32,10,10,45,63,84,66,65,61,25,47,15,15,15,55,12,20,5,5,5,5,5
Kenjon,Barner,HB,25,69,93,94,61,92,49,73,69,30,25,21,39,40,29,91,78,90,95,85,46,92,84,45,88,92,40,20,20,25,17,18,15,20,75,63,64,21,20,49,10,10,10,10,10
Colin,Jones,FS,42,69,93,89,64,85,65,56,55,25,20,20,45,45,66,91,43,88,85,65,35,64,52,25,65,75,45,49,55,63,68,45,65,71,45,49,10,70,59,15,5,5,5,5,5
A.J.,Klein,ROLB,56,69,82,85,67,74,61,71,70,20,14,15,45,45,79,77,10,91,94,87,54,45,65,50,45,44,45,72,54,69,74,75,60,73,65,60,20,73,55,25,5,5,5,5,5
Trai,Turner,RG,70,69,71,82,87,62,46,45,40,15,24,33,85,77,34,75,10,92,76,86,20,11,10,10,10,10,72,10,10,34,21,10,12,12,12,10,10,20,10,12,5,5,5,5,5
Brandon,Williams,TE,86,69,85,82,77,78,46,71,69,13,15,19,68,64,47,87,8,79,84,76,66,49,66,61,70,72,67,10,10,52,40,13,26,23,76,70,59,15,10,69,15,10,5,5,10
Bene,Benwikere,CB,29,68,85,88,44,88,56,72,65,35,20,20,45,45,51,96,45,93,92,70,25,70,58,21,70,72,45,25,32,39,64,71,75,83,54,52,25,45,63,30,5,5,5,5,5
Tyler,Gaffney,HB,27,68,88,92,70,79,60,68,82,30,25,25,47,61,40,87,55,83,87,76,84,54,74,79,83,71,50,20,20,20,39,15,12,15,64,67,50,12,10,55,30,22,16,10,14
Kealoha,Pilares,WR,19,68,91,87,61,89,67,81,56,31,34,22,45,34,32,78,75,84,88,72,67,76,83,72,84,74,50,10,10,45,35,25,11,35,72,83,65,20,35,51,15,10,5,5,10
Jason,Williams,LOLB,54,68,86,85,64,81,64,55,58,25,20,20,45,45,72,89,15,85,83,55,30,55,39,45,45,55,45,55,71,63,82,65,71,76,30,30,15,74,50,15,5,5,5,5,5
Tre,Boston,FS,33,67,86,91,68,88,46,76,69,15,14,13,45,45,69,86,40,90,88,76,55,64,66,58,50,55,45,58,55,73,66,44,74,78,72,68,25,86,71,35,5,5,5,5,5
Joe,Webb,QB,14,67,88,93,64,93,66,71,77,89,25,24,31,25,33,95,25,88,85,72,65,77,72,35,76,85,30,10,10,25,47,15,15,20,74,62,49,12,10,68,65,66,68,42,79
Edmund,Kugbila,LG,71,66,58,66,86,62,47,32,39,26,25,25,82,75,46,62,10,82,76,65,22,10,18,32,10,10,78,35,25,42,39,24,15,9,15,15,15,40,15,15,5,5,5,5,5
Anderson,Russell,SS,32,66,83,84,60,84,64,55,59,29,22,24,45,45,67,84,33,92,84,59,44,45,60,40,53,65,45,54,44,62,71,53,60,70,35,33,25,66,68,12,15,10,10,15,15
Wes,Horton,RE,96,65,80,78,75,75,49,41,49,11,14,22,45,45,71,79,10,88,72,70,35,20,29,34,33,34,45,77,67,73,79,54,35,61,22,25,10,75,10,12,5,5,5,5,5
Tavarres,King,WR,12,65,92,94,42,96,52,73,69,35,30,30,40,45,25,89,60,87,92,72,36,88,71,35,84,77,49,10,10,37,35,20,13,25,77,80,54,12,18,58,25,20,15,10,15
Andrew,McDonald,LT,79,65,57,73,81,64,65,45,50,24,25,25,75,79,45,76,10,96,83,84,34,20,25,40,22,20,78,15,15,25,29,10,12,15,28,27,21,15,10,20,5,5,5,5,5
Matt,Blanchard,QB,5,64,78,80,61,76,48,55,70,84,17,25,15,15,20,75,10,87,86,75,25,46,70,34,63,66,14,10,10,22,35,29,21,21,40,40,35,12,10,40,76,73,71,50,75
Marvin,McNutt,WR,15,64,85,83,68,81,45,73,72,69,21,20,50,55,33,89,20,88,86,72,57,60,69,55,71,69,63,10,10,45,61,22,18,18,73,84,65,15,15,82,54,49,43,30,61
DeQuan,Menzie,CB,26,64,83,85,63,87,57,65,62,25,24,22,45,45,68,84,30,83,92,88,35,45,54,25,60,64,45,48,67,48,74,65,66,75,55,42,25,67,64,30,5,5,5,5,5
Ben,Jacobs,MLB,53,63,73,80,69,75,67,53,60,25,15,19,45,45,78,80,10,95,83,82,55,25,41,51,35,33,45,74,65,66,77,66,52,63,35,33,15,74,44,33,5,5,5,5,5
Brian,Folkerts,C,64,62,55,79,91,57,50,44,45,30,25,25,78,74,41,76,10,95,84,82,25,12,15,30,10,10,70,10,10,20,28,15,12,15,16,16,14,24,10,15,5,5,5,5,5
Toney,Clemons,WR,18,61,93,91,46,88,49,71,68,39,25,24,49,45,36,88,45,91,86,75,62,60,64,54,70,74,58,10,10,49,20,25,15,26,79,69,51,12,10,73,15,10,5,5,10
Derek,Dennis,RG,62,60,51,60,86,53,45,25,35,17,22,24,78,71,37,64,10,70,82,83,22,15,10,10,10,10,79,20,15,20,23,29,6,19,15,15,15,20,10,15,5,5,5,5,5
J.J.,Jansen,TE,44,51,63,70,72,67,76,60,62,37,15,21,78,66,52,42,10,92,81,75,10,23,10,10,10,10,69,10,10,42,61,25,14,12,44,51,45,50,10,40,5,5,5,5,5
