FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Anthony,Castonzo,LT,74,83,67,83,88,68,81,35,35,16,21,11,92,85,42,60,10,87,86,81,10,20,10,10,10,10,88,40,30,40,35,30,12,12,25,30,20,35,10,35,5,5,5,5,5
D'Qwell,Jackson,MLB,52,83,77,82,79,81,88,60,59,26,17,19,45,45,84,74,13,84,97,85,40,35,37,10,51,55,45,76,59,76,91,89,74,84,15,15,10,85,50,20,5,5,5,5,5
Pat,McAfee,P,1,83,62,68,52,65,86,35,35,32,92,86,22,19,14,45,10,95,88,65,10,19,10,10,10,10,20,11,11,14,44,19,12,15,12,10,10,42,10,12,30,30,25,20,20
Ahmad,Bradshaw,HB,44,82,90,91,74,89,82,67,75,30,25,25,40,75,25,80,70,76,86,94,74,84,91,84,85,93,45,15,10,15,35,15,15,20,30,45,45,12,20,60,35,30,20,15,15
LaRon,Landry,FS,30,82,92,88,90,83,77,51,68,18,26,20,45,45,71,93,50,81,92,94,65,60,55,38,74,84,45,74,77,74,84,68,63,75,40,25,20,98,55,15,5,5,5,5,5
Donald,Thomas,LG,66,81,65,77,87,67,73,45,45,30,25,25,88,78,30,50,10,79,82,62,20,12,10,30,10,10,83,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Coby,Fleener,TE,80,80,86,85,77,85,72,85,72,25,26,20,60,54,42,89,10,85,90,70,66,65,78,60,66,75,62,20,20,45,40,15,12,15,73,81,69,20,15,82,15,10,5,5,10
Stanley,Havili,FB,39,80,80,84,68,85,70,82,80,35,25,25,69,67,45,75,40,82,87,60,79,54,86,82,78,80,69,10,10,35,45,20,12,15,78,77,75,12,10,74,20,15,10,10,10
Trent,Richardson,HB,34,80,88,90,82,87,72,73,87,39,25,22,54,66,42,90,75,95,88,94,84,73,79,87,91,85,60,10,10,35,54,15,15,25,64,70,55,35,20,50,15,15,15,10,10
Matt,Hasselbeck,QB,8,79,66,62,54,64,87,27,65,83,29,19,36,32,20,58,10,78,90,88,20,20,65,35,56,57,36,10,10,20,24,24,18,19,15,15,15,12,10,15,84,73,64,80,75
Jerrell,Freeman,MLB,50,78,82,78,69,79,77,68,45,30,20,20,45,45,88,78,5,92,94,75,49,30,35,37,30,28,45,77,64,75,92,78,67,80,35,40,10,78,65,20,5,5,5,5,5
Ricky,Jean Francois,RE,99,78,68,79,83,66,78,23,40,19,15,11,45,45,83,65,10,82,81,72,10,20,10,10,10,10,45,80,54,87,84,79,23,45,12,10,10,83,10,12,5,5,5,5,5
Darius,Butler,CB,20,77,91,92,58,89,76,72,66,22,34,17,45,45,60,93,39,95,91,79,10,76,72,35,75,80,45,30,35,40,64,67,80,76,67,51,62,65,72,15,5,5,5,5,5
Hugh,Thornton,RG,69,76,64,73,91,66,71,48,45,25,11,11,75,80,38,71,10,85,84,92,19,11,15,10,10,10,76,10,10,33,35,10,12,12,15,15,15,25,10,15,5,5,5,5,5
Greg,Toler,CB,28,76,92,87,60,89,72,49,54,10,9,9,45,45,68,92,50,85,93,72,10,71,60,25,70,76,45,40,35,34,75,69,82,78,55,45,25,45,62,35,5,5,5,5,5
Erik,Walden,LOLB,93,76,76,85,77,72,77,37,44,34,28,28,45,45,78,82,10,92,82,80,40,45,20,55,25,30,45,86,68,74,81,75,57,66,15,10,10,82,40,12,5,5,5,5,5
Vick,Ballard,HB,33,75,83,87,75,79,72,58,90,35,11,10,45,73,35,84,40,84,84,93,89,62,84,88,81,75,50,10,10,42,40,21,15,13,51,56,44,12,10,49,35,30,20,15,15
Fili,Moala,RE,95,75,60,78,82,61,78,26,40,10,24,21,45,45,83,55,10,90,79,78,10,22,10,10,10,17,45,68,78,77,80,76,13,34,12,10,10,56,10,12,5,5,5,5,5
Joe,Reitz,LG,76,75,52,64,87,53,75,20,35,20,12,12,83,76,30,33,10,94,74,82,10,15,10,10,10,10,77,10,10,33,30,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Lance,Louis,RG,60,74,66,77,86,64,70,48,55,21,21,30,80,74,26,40,10,90,75,66,35,39,35,30,25,25,78,10,10,16,18,26,13,16,30,35,35,20,10,15,5,5,5,5,5
Griff,Whalen,WR,17,74,84,91,55,86,72,83,68,33,35,39,57,35,24,88,76,93,92,85,35,73,80,35,83,81,40,10,10,44,45,19,10,16,75,81,81,15,15,65,15,10,5,5,10
Andy,Studebaker,LOLB,58,73,77,83,76,74,71,62,45,25,20,20,45,45,76,78,5,90,77,84,25,19,25,35,15,30,45,77,53,75,85,79,60,64,15,15,15,84,40,12,5,5,5,5,5
Bjoern,Werner,ROLB,92,73,75,86,77,72,66,55,50,12,37,34,45,45,79,78,10,92,92,76,40,30,39,45,50,35,45,85,60,78,87,72,50,60,20,20,20,84,50,12,5,5,5,5,5
LaVon,Brazill,WR,15,72,89,91,58,87,69,79,71,33,16,25,58,29,25,87,78,84,88,69,49,84,80,45,74,82,29,10,10,45,40,16,14,31,87,80,62,15,15,68,15,10,5,5,10
Sergio,Brown,SS,38,72,83,86,68,83,66,53,64,35,25,25,45,45,72,83,40,85,84,75,47,29,24,49,54,54,45,65,45,67,72,62,57,71,35,33,25,76,61,40,15,10,10,15,15
Josh,Gordy,CB,27,72,92,94,49,86,69,57,45,30,24,24,45,45,37,88,40,90,86,67,40,45,44,35,65,70,45,35,44,47,65,66,79,78,46,40,35,44,49,42,10,10,10,10,10
Corey,Lynch,SS,42,72,83,84,63,85,70,54,60,25,20,20,45,45,70,80,10,90,86,90,35,25,25,35,15,30,45,55,45,65,83,69,49,70,25,25,15,60,55,12,10,10,10,10,10
Jack,Mewhort,LG,75,72,50,76,89,53,52,40,50,22,20,20,86,77,29,71,10,93,83,75,40,25,25,30,30,35,85,10,10,32,20,20,15,15,35,40,39,20,10,35,5,5,5,5,5
Khaled,Holmes,C,62,71,60,75,77,63,69,35,44,21,20,24,80,78,39,74,10,80,84,85,25,15,10,10,10,10,87,25,15,30,29,20,13,15,15,10,10,21,10,12,5,5,5,5,5
Cam,Johnson,LE,59,71,73,90,72,77,55,40,37,33,22,21,45,45,78,86,10,79,87,80,25,15,22,10,40,26,45,84,58,82,72,51,51,60,44,59,39,82,24,60,5,5,5,5,5
Da'Rick,Rogers,WR,16,71,89,88,61,92,49,78,73,38,19,17,55,45,32,94,69,90,87,74,74,73,81,68,76,85,49,10,10,42,37,27,10,21,88,85,61,12,10,85,15,10,5,5,10
Kelvin,Sheppard,MLB,53,71,76,82,75,74,74,48,62,25,26,20,45,45,80,69,10,95,87,85,35,25,20,45,15,25,45,66,50,82,83,69,51,67,15,15,15,88,40,12,5,5,5,5,5
Colt,Anderson,SS,32,70,82,84,62,82,64,46,65,35,40,33,45,45,66,79,45,85,90,84,44,35,50,47,55,54,45,49,35,65,71,74,63,71,30,30,20,68,70,20,5,5,5,5,5
Justin,Hickman,LOLB,55,70,78,82,75,76,70,60,65,25,22,18,45,45,81,80,10,87,86,77,46,35,49,54,40,35,45,80,54,69,77,64,59,68,20,20,15,78,42,25,5,5,5,5,5
Weslye,Saunders,TE,47,70,73,79,81,81,64,73,68,29,22,12,65,56,55,89,10,85,82,84,81,42,65,77,70,67,68,10,10,56,45,16,15,17,73,80,42,12,10,74,15,10,5,5,10
Brandon,Burton,CB,24,69,87,85,55,92,53,46,60,16,14,17,45,45,65,89,50,88,90,80,28,60,69,25,75,72,45,54,35,45,83,58,85,68,45,42,28,63,82,26,5,5,5,5,5
Daniel,Herron,HB,36,69,83,90,73,86,60,63,82,25,10,10,45,55,35,79,60,81,92,84,75,73,75,72,75,74,49,10,10,26,35,20,15,15,60,66,61,20,20,65,35,30,20,15,15
Josh,Chapman,DT,96,68,64,69,89,53,64,28,40,26,19,20,45,45,78,69,10,75,63,93,25,11,10,10,10,10,45,74,40,85,73,65,13,19,15,15,15,72,16,15,5,5,5,5,5
Montori,Hughes,DT,94,68,61,76,86,64,56,42,45,14,17,11,45,45,84,73,10,94,65,85,21,10,25,35,35,15,45,83,49,82,77,44,15,32,15,15,15,85,10,15,5,5,5,5,5
Donte,Moncrief,WR,10,68,93,92,62,86,46,79,72,35,22,20,55,45,34,92,45,93,92,75,68,63,74,65,73,71,52,10,10,35,35,26,15,26,75,76,69,15,10,71,30,25,15,15,25
Xavier,Nixon,RT,71,68,61,77,82,67,55,56,62,30,25,25,76,78,38,72,10,84,72,64,25,10,10,15,10,10,79,10,10,25,24,15,15,20,39,55,37,20,10,45,5,5,5,5,5
Jack,Doyle,TE,84,67,72,76,79,72,54,72,72,22,21,22,74,65,45,73,10,89,82,75,65,35,70,66,55,59,65,20,20,40,40,15,12,14,81,69,48,15,10,74,15,10,5,5,10
Chandler,Harnish,QB,5,66,77,87,62,87,55,46,80,84,25,20,19,26,36,82,10,86,97,87,43,62,83,56,72,81,19,10,10,30,39,28,12,12,22,20,15,12,10,17,83,69,61,54,81
Delano,Howell,FS,26,66,86,88,71,82,52,66,65,29,15,15,45,45,69,83,35,92,85,76,15,40,45,48,62,70,45,44,35,70,72,55,55,73,49,55,20,74,59,20,5,5,5,5,5
Ulrick,John,RT,68,66,68,79,77,64,50,39,45,37,16,15,75,81,37,75,10,85,82,86,20,12,10,30,10,10,77,30,20,27,28,10,12,12,12,10,10,33,10,12,5,5,5,5,5
Andrew,Jackson,MLB,54,65,76,84,76,82,52,55,55,25,20,22,45,45,85,82,10,90,89,79,25,15,32,39,44,42,45,62,55,80,81,62,51,61,34,32,15,87,40,30,5,5,5,5,5
Aaron,Morgan,ROLB,48,65,77,85,68,74,67,35,35,35,30,30,45,45,70,72,10,88,76,65,40,37,33,42,33,43,45,77,64,67,82,59,50,60,15,10,10,72,50,12,5,5,5,5,5
Josh,McNary,MLB,57,64,81,83,68,77,64,63,65,20,27,23,45,45,76,75,10,95,94,97,55,41,62,54,29,38,45,68,82,67,78,65,60,71,40,35,15,76,54,37,5,5,5,5,5
Jonathan,Newsome,LOLB,91,64,80,90,74,75,48,52,58,25,20,20,45,45,74,83,15,90,84,65,39,25,39,45,45,55,45,83,69,64,73,56,55,70,30,33,15,85,50,15,5,5,5,5,5
Johnny,Adams,CB,25,63,92,87,56,86,47,67,62,13,18,17,45,45,61,83,69,91,90,87,24,74,66,25,72,74,45,32,55,39,66,50,77,74,55,54,10,62,50,15,5,5,5,5,5
Marcus,Burley,CB,29,63,91,90,55,88,42,58,59,36,26,22,45,45,59,83,66,93,91,69,45,55,56,45,65,70,45,40,45,49,68,54,75,74,55,40,35,55,66,45,5,5,5,5,5
Mario,Harvey,MLB,49,63,89,85,81,83,62,50,54,25,20,20,45,45,75,83,10,87,85,64,49,44,54,35,15,30,45,60,73,66,73,59,50,68,15,15,15,85,49,12,5,5,5,5,5
David,Sims,FS,35,63,87,89,70,79,44,54,60,25,25,25,45,45,72,75,79,92,88,75,40,84,78,45,74,86,45,49,54,62,85,44,49,74,40,35,35,82,62,12,15,10,10,15,15
Jeris,Pendleton,RE,61,62,68,76,79,70,56,46,65,36,37,16,45,45,83,72,10,87,72,77,40,15,25,38,25,24,45,75,51,82,77,45,22,31,19,25,21,66,24,25,5,5,5,5,5
Chris,Rainey,HB,25,62,94,97,48,99,37,75,62,40,20,22,30,28,19,88,87,69,92,86,42,90,73,37,85,94,30,10,10,20,35,20,19,35,63,68,58,12,15,45,25,20,15,5,25
Sheldon,Price,CB,40,61,90,83,36,85,48,65,58,27,11,15,45,45,46,90,60,82,92,69,25,60,59,21,64,69,45,25,28,43,52,44,77,69,65,55,20,39,79,15,5,5,5,5,5
Erik,Swoope,TE,86,60,79,85,65,87,35,66,64,25,15,19,60,50,40,88,11,85,75,74,69,64,56,63,74,78,60,10,10,52,35,21,10,24,82,67,55,12,10,74,15,10,5,5,10
Loucheiz,Purifoy,CB,6,59,87,88,35,90,42,64,56,35,20,20,45,45,40,87,75,93,91,75,22,76,75,25,73,83,45,29,33,30,62,54,80,70,65,55,35,35,44,30,5,5,5,5,5
Josh,Lenz,WR,11,57,93,88,61,87,42,71,64,33,25,30,39,25,28,90,70,87,85,66,35,77,75,41,76,85,37,10,10,42,39,19,10,16,64,69,47,15,15,57,15,10,5,5,10
Daniel,Adongo,ROLB,56,55,80,85,78,88,42,67,72,44,46,42,55,45,69,82,10,88,74,89,74,45,64,70,62,70,55,63,74,60,75,35,50,55,39,40,15,76,45,20,5,5,5,5,5
Matt,Overton,TE,45,50,70,72,67,68,60,46,60,40,29,18,79,70,60,74,10,90,78,75,39,25,22,20,30,20,65,70,54,64,66,47,20,25,40,55,45,61,25,65,12,12,12,12,12
