FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Chris,Ivory,HB,33,80,87,85,84,77,75,52,95,36,25,25,40,43,35,72,62,83,82,69,96,62,86,96,83,75,25,10,10,25,55,15,13,25,45,46,42,20,20,52,10,10,10,10,10
Quinton,Coples,ROLB,98,79,80,82,82,83,76,40,40,15,11,12,45,45,87,81,10,93,85,75,45,27,32,49,10,10,45,88,74,79,79,64,54,60,15,15,15,86,20,20,5,5,5,5,5
Breno,Giacomini,RT,68,79,58,69,83,59,79,40,40,30,25,25,84,80,30,50,10,93,82,85,20,12,10,30,10,10,74,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Calvin,Pryor,SS,25,79,85,89,67,87,60,65,64,25,19,17,45,45,78,85,45,93,92,84,65,55,60,62,65,60,45,59,61,72,76,69,67,76,68,69,25,95,72,25,5,5,5,5,5
Michael,Vick,QB,1,79,89,89,61,88,64,70,60,94,19,22,24,19,31,87,35,72,95,85,35,76,97,61,91,92,24,10,10,31,40,25,18,16,45,25,35,12,10,45,73,73,81,85,85
Dee,Milliner,CB,27,78,93,90,62,87,68,66,60,40,25,25,45,45,64,91,65,90,96,87,44,74,73,45,80,84,45,40,65,54,76,71,80,82,87,70,35,77,82,38,5,5,5,5,5
Calvin,Pace,LOLB,97,78,77,82,76,73,88,48,60,14,19,19,45,45,81,59,10,92,85,84,33,31,15,24,10,43,45,80,54,72,82,83,58,67,15,15,10,75,60,15,5,5,5,5,5
Geno,Smith,QB,7,78,84,83,56,83,59,60,59,93,20,15,25,24,38,86,50,95,95,88,35,60,77,59,74,79,35,10,10,25,30,18,18,25,49,46,30,12,15,30,84,75,85,64,78
Jeremy,Kerley,WR,11,77,87,94,43,93,79,87,59,62,22,24,46,26,25,85,85,90,88,75,36,92,85,32,85,94,25,10,10,45,24,27,19,22,87,76,84,15,15,50,49,47,44,25,67
Dawan,Landry,SS,26,77,81,82,67,77,75,60,58,30,10,8,45,45,65,82,25,88,93,82,10,33,25,13,60,55,45,66,45,69,74,72,64,72,30,25,22,85,32,25,5,5,5,5,5
Dimitri,Patterson,CB,24,77,87,90,56,87,78,65,55,35,25,25,45,45,57,87,50,87,92,70,20,72,64,35,70,70,45,33,44,37,72,75,78,83,30,40,35,48,72,30,5,5,5,5,5
Jeff,Cumberland,TE,85,76,84,79,77,75,78,75,65,20,15,15,71,68,48,70,15,88,82,74,66,43,59,68,60,65,62,10,10,58,35,17,19,18,64,72,65,20,10,74,15,10,5,5,10
David,Nelson,WR,86,76,84,86,69,84,75,83,72,39,21,24,58,42,34,88,25,81,88,76,62,55,71,66,70,74,54,10,10,52,40,27,14,16,77,87,77,20,22,86,30,25,20,10,20
Bilal,Powell,HB,29,76,86,87,71,84,76,74,85,35,25,26,45,57,44,74,65,88,85,75,65,75,85,78,87,75,39,10,10,35,40,28,12,12,60,66,58,15,15,65,35,30,20,15,15
Kyle,Wilson,CB,20,76,89,92,66,93,73,53,56,12,12,10,45,45,56,88,77,96,92,93,40,75,72,35,72,78,45,60,52,38,69,63,80,76,75,55,25,49,85,20,5,5,5,5,5
Antonio,Allen,FS,39,75,82,87,62,81,68,54,65,30,17,12,45,45,82,85,35,83,92,84,54,33,62,28,60,62,45,49,70,67,73,66,55,77,39,55,15,71,83,15,5,5,5,5,5
Kenrick,Ellis,DT,93,75,55,85,93,62,67,40,45,28,17,16,45,45,86,52,10,88,65,92,35,20,10,15,10,10,45,86,40,85,72,65,15,20,15,15,15,84,10,15,5,5,5,5,5
Jace,Amaro,TE,88,74,83,84,77,79,55,83,64,20,26,22,61,54,39,85,10,87,90,82,73,65,74,66,65,72,64,20,20,53,39,20,12,15,77,74,71,12,10,87,15,10,5,5,10
Antwan,Barnes,LOLB,95,74,85,90,72,83,73,45,65,30,20,21,45,45,68,87,10,93,84,80,30,37,20,35,35,45,45,85,69,66,83,74,55,64,30,15,15,84,45,15,5,5,5,5,5
Leger,Douzable,LE,78,73,63,75,83,58,73,30,40,26,25,25,45,45,84,70,5,91,66,75,20,12,15,35,10,10,45,79,62,80,79,65,15,30,15,15,15,60,10,15,5,5,5,5,5
Jacoby,Ford,WR,19,73,97,94,45,91,71,74,64,35,30,30,50,21,20,88,87,69,87,67,52,93,77,32,92,94,35,10,10,35,35,20,10,35,88,74,68,12,15,58,15,10,5,5,10
Tommy,Bohanon,FB,40,72,73,77,87,71,60,73,74,30,33,32,71,54,50,86,30,90,88,76,76,48,68,75,61,62,85,30,25,33,55,15,12,15,64,74,48,20,10,67,20,15,10,10,10
Demario,Davis,MLB,56,72,87,92,83,86,71,48,62,25,26,20,45,45,76,90,10,91,85,72,45,40,20,45,15,25,45,66,71,67,93,67,64,72,15,15,15,87,40,12,5,5,5,5,5
Stephen,Hill,WR,84,72,96,93,62,88,66,73,72,45,14,22,32,55,33,93,42,85,86,75,67,64,74,66,79,87,70,10,10,39,35,20,15,25,86,74,62,15,15,79,15,10,5,5,10
Josh,Bush,SS,32,71,88,86,58,84,64,68,65,21,17,19,45,45,63,84,33,88,92,88,55,61,69,38,66,70,45,40,45,59,65,69,65,78,60,55,15,61,70,25,5,5,5,5,5
Alex,Green,HB,25,71,88,91,71,89,64,75,77,25,12,12,45,52,35,74,40,81,87,84,79,64,76,87,77,73,40,10,10,35,49,15,13,20,69,75,71,15,15,75,35,30,20,15,15
Ellis,Lankster,CB,31,71,86,91,54,92,71,49,50,17,18,22,45,45,62,85,48,91,86,84,10,60,54,22,74,78,45,45,35,47,81,64,72,78,25,35,20,66,61,15,5,5,5,5,5
Daryl,Richardson,HB,35,71,89,93,55,92,66,72,71,22,19,21,32,39,37,94,67,85,86,69,47,85,82,56,85,88,37,10,10,21,32,15,15,20,72,68,60,20,20,58,29,24,21,15,17
Dexter,McDougle,CB,43,70,92,90,50,88,47,69,65,25,10,11,45,45,53,88,45,78,90,74,31,65,66,35,70,72,45,28,37,32,69,70,83,75,52,54,20,73,66,12,5,5,5,5,5
Garrett,McIntyre,LOLB,50,70,76,81,75,74,74,49,50,25,20,20,45,45,76,67,15,91,85,80,55,20,22,54,30,35,45,78,55,69,77,69,55,66,15,15,15,78,59,12,5,5,5,5,5
Jermaine,Cunningham,ROLB,55,69,81,87,73,75,70,38,45,19,15,15,45,45,70,78,10,75,74,79,30,45,33,25,29,39,45,83,64,66,75,60,55,61,20,15,10,82,45,15,5,5,5,5,5
Ras-I,Dowling,CB,34,69,89,85,62,84,51,65,65,40,25,25,45,45,59,89,55,79,92,88,45,54,65,38,63,65,45,55,48,45,73,67,75,81,50,50,35,68,85,45,5,5,5,5,5
Clyde,Gates,WR,10,69,96,97,42,92,64,71,65,10,16,25,45,25,20,90,77,90,88,70,34,87,76,44,83,91,34,10,10,44,37,22,12,22,81,64,65,15,15,66,15,10,5,5,10
Jaiquawn,Jarrett,FS,37,69,81,80,65,82,52,70,62,30,25,25,45,45,77,83,40,88,88,85,45,35,44,35,50,52,45,54,39,65,84,58,54,76,45,40,20,87,66,15,15,10,10,15,15
Darrin,Walls,CB,30,69,90,87,55,85,62,54,58,20,15,13,45,45,55,88,42,92,87,75,15,60,55,10,59,75,45,35,42,39,74,61,74,79,45,49,25,65,76,20,5,5,5,5,5
Brian,Winters,LG,67,69,61,83,84,54,70,25,35,20,12,12,76,73,39,77,10,91,88,87,22,11,10,10,10,10,67,10,10,33,30,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Dakota,Dozier,RG,70,68,53,67,83,53,55,45,45,25,11,11,82,75,38,75,10,90,82,86,25,15,15,10,10,10,86,10,10,33,35,10,12,12,15,15,15,25,10,15,5,5,5,5,5
Johnny,Patrick,CB,22,68,87,93,51,84,65,59,60,29,30,30,45,45,58,82,55,85,90,56,32,68,45,10,74,75,45,25,35,54,67,65,75,74,49,45,15,45,52,15,5,5,5,5,5
Trevor,Reilly,LOLB,49,68,80,83,78,74,55,55,54,25,20,20,45,45,75,76,5,85,82,93,25,19,25,35,15,30,45,67,82,70,79,70,55,60,15,15,15,76,40,12,5,5,5,5,5
Zach,Sudfeld,TE,44,68,81,83,63,82,60,74,74,32,21,21,60,55,44,89,10,80,85,69,65,45,70,69,66,72,60,20,20,40,40,15,12,14,79,72,60,15,10,74,15,10,5,5,10
Oday,Aboushi,RT,75,67,51,70,78,49,59,25,45,17,15,28,75,81,35,64,10,95,85,86,29,11,19,35,10,10,79,20,10,25,21,18,11,9,15,15,15,25,10,15,5,5,5,5,5
Tajh,Boyd,QB,3,67,76,83,63,82,49,55,71,87,35,24,25,25,35,79,25,91,95,87,50,71,83,45,72,76,30,10,10,25,31,15,15,20,40,42,35,12,10,40,74,73,77,60,81
Shaq,Evans,WR,81,67,93,96,54,88,49,75,72,25,21,24,53,49,35,87,67,94,91,74,55,83,66,55,78,85,52,10,10,39,42,25,10,15,82,79,56,15,15,72,15,10,5,5,10
Ryan,Quigley,P,4,67,57,65,49,63,65,35,40,35,90,87,22,19,35,65,10,95,84,66,10,20,10,10,10,10,22,10,10,16,37,19,12,31,12,10,10,22,10,12,25,21,21,20,20
Greg,Salas,WR,17,67,85,87,67,84,63,81,68,21,20,22,45,35,33,88,60,83,93,95,68,64,71,60,75,73,49,10,10,52,35,26,15,26,83,84,68,12,10,48,15,10,5,5,10
Markus,Zusevics,RT,76,67,67,75,80,65,62,25,40,9,10,10,78,69,31,69,10,91,85,87,15,14,10,10,10,10,75,10,10,15,29,26,10,19,15,15,15,20,10,15,5,5,5,5,5
Nick,Bellore,MLB,54,66,73,76,77,72,70,40,50,25,20,20,45,45,86,65,10,87,82,75,45,20,25,47,30,30,45,64,45,74,73,72,50,63,15,15,15,70,50,12,5,5,5,5,5
IK,Enemkpali,ROLB,51,66,73,84,81,69,54,50,60,25,19,19,45,45,77,86,10,91,75,85,42,22,21,18,22,40,45,84,65,77,81,55,55,60,15,15,15,77,40,20,5,5,5,5,5
Tevita,Finau,LE,92,66,62,75,77,65,65,40,35,35,30,30,45,45,81,71,10,93,68,82,40,25,30,35,33,43,45,74,59,77,69,64,22,32,15,10,10,69,50,12,5,5,5,5,5
Jeremiah,George,MLB,53,66,82,86,76,75,54,55,45,27,20,20,45,45,83,89,21,92,88,77,44,35,35,40,25,25,45,68,55,76,74,70,72,67,45,42,15,75,66,15,5,5,5,5,5
Ben,Ijalana,LT,71,66,63,75,86,67,54,35,40,10,13,6,75,83,45,67,10,85,80,89,10,17,10,10,10,10,77,10,10,40,39,25,18,12,12,10,10,24,10,12,5,5,5,5,5
Jalen,Saunders,WR,16,66,94,92,40,87,55,80,66,34,21,20,38,32,25,84,77,85,90,69,30,87,80,32,76,88,31,10,10,29,34,24,18,25,67,75,69,15,10,50,15,10,5,5,10
Caleb,Schlauderaff,C,72,66,56,67,85,51,66,19,40,19,19,12,80,74,23,35,10,91,73,84,10,21,10,10,10,10,69,10,10,23,31,25,18,10,15,15,15,20,10,15,5,5,5,5,5
William,Campbell,LG,65,64,60,77,90,52,49,45,55,12,15,15,79,73,72,71,10,93,78,82,40,20,35,33,40,40,70,69,35,74,63,35,11,20,35,45,40,65,10,50,5,5,5,5,5
Brandon,Dixon,CB,42,64,93,88,61,85,44,51,68,35,25,25,45,45,47,84,50,90,87,85,35,65,70,25,66,72,45,35,42,45,75,45,82,74,40,39,30,49,77,30,5,5,5,5,5
A.J.,Edds,MLB,59,64,73,67,64,71,72,46,52,27,29,19,45,45,83,65,12,62,85,90,39,35,32,45,35,36,45,62,50,65,82,78,50,62,15,15,15,66,40,15,5,5,5,5,5
Quincy,Enunwa,WR,82,64,91,87,64,84,48,76,71,24,21,20,57,37,47,86,35,93,87,82,70,62,75,64,74,76,54,10,10,47,49,22,18,18,74,80,52,15,15,79,15,10,5,5,10
Tim,Fugger,ROLB,57,64,82,78,79,75,48,48,56,25,20,20,45,45,68,84,10,92,79,76,43,21,44,35,39,42,50,67,79,62,74,65,61,66,15,15,15,88,45,13,5,5,5,5,5
Chris,Pantale,TE,83,64,75,77,69,72,48,73,74,35,20,22,65,60,55,81,30,88,84,82,75,45,72,76,65,67,65,10,10,41,42,25,15,25,74,72,49,20,20,64,15,10,5,5,10
Matt,Simms,QB,5,64,76,74,55,72,45,25,65,86,18,26,18,22,19,71,10,85,87,75,20,25,55,22,55,60,18,10,10,11,20,15,15,10,10,10,12,12,10,15,74,75,61,72,75
Troy,Davis,MLB,58,61,83,84,76,73,55,46,35,20,21,14,45,45,75,78,10,90,79,85,35,15,29,26,32,25,45,83,67,65,77,62,55,60,15,15,15,78,16,15,5,5,5,5,5
Tanner,Purdum,TE,46,54,66,69,75,62,52,58,65,11,15,15,83,65,46,57,5,92,75,80,55,30,45,60,40,42,73,10,10,45,50,19,15,29,35,52,47,49,25,65,15,10,5,5,10
Saalim,Hakim,WR,15,53,95,94,37,90,51,67,62,40,56,62,35,29,15,88,75,87,83,64,28,82,72,35,78,87,31,10,10,35,35,25,18,14,57,63,42,12,10,39,25,20,20,24,21
