FIRST,LAST,POSITION,JERSEY,OVERALL RATING,SPEED,ACCELERATION,STRENGTH,AGILITY,AWARENESS,CATCHING,CARRYING,THROW POWER,KICK POWER,KICK ACCURACY,RUN BLOCK,PASS BLOCK,TACKLE,JUMPING,RETURN,INJURY,STAMINA,TOUGHNESS,TRUCKING,ELUSIVENESS,BC VISION,STIFF ARM,SPIN MOVE,JUKE MOVE,IMPACT BLOCK,POWER MOVE,FINESSEE MOVE,BLOCK SHEDDING,PURSUIT,PLAY REC,MAN COVERAGE,ZONE COVERAGE,SPECTACULAR CATCH,CATCH IN TRAFFIC,ROUTE RUNNING,HIT POWER,PRESS,RELEASE,THROW ACCURACY SHORT,THROW ACCURACY MED,THROW ACCURACY DEEP,PLAY ACTION,THROW ON RUN
Jerry,Hughes,RE,55,83,85,92,66,82,77,29,45,13,26,25,45,45,72,85,10,93,80,97,10,42,37,40,35,45,45,67,94,68,87,72,60,68,30,25,21,66,45,32,5,5,5,5,5
Mike,Williams,WR,19,83,87,87,71,88,81,86,74,25,12,12,48,45,32,94,55,92,95,76,64,63,72,58,75,87,62,10,10,35,37,25,10,15,85,90,84,15,15,89,15,10,5,5,10
Scott,Chandler,TE,84,81,72,78,78,76,84,81,73,20,22,22,70,55,40,88,5,92,87,90,55,35,68,57,55,66,65,20,20,40,20,15,12,15,77,85,73,15,10,77,15,10,5,5,10
Corey,Graham,CB,20,81,90,87,60,87,79,69,70,35,20,20,45,45,67,85,75,88,94,85,25,35,85,25,80,86,45,30,40,39,75,81,81,87,35,30,30,55,76,30,5,5,5,5,5
Chris,Hairston,RT,75,81,54,76,87,63,74,30,35,20,20,20,85,81,30,44,10,92,73,88,10,12,10,10,10,10,83,10,10,10,24,15,12,15,12,10,10,12,10,12,5,5,5,5,5
Manny,Lawson,LOLB,91,81,87,92,76,85,82,60,65,13,26,25,45,45,77,88,10,93,87,79,10,50,37,36,75,75,45,67,89,66,92,79,55,67,64,42,22,73,45,32,5,5,5,5,5
Leodis,McKelvin,CB,21,81,93,94,52,94,80,65,54,35,25,25,45,45,51,90,82,89,96,78,35,75,87,25,90,95,45,24,41,31,74,78,85,83,55,50,45,45,52,30,5,5,5,5,5
Kraig,Urbik,RG,60,81,50,57,96,49,84,32,40,28,21,29,78,87,19,15,10,95,78,82,10,23,10,10,10,10,74,10,10,19,23,19,15,14,12,10,10,12,10,12,5,5,5,5,5
Sammy,Watkins,WR,14,80,93,95,56,95,58,88,59,40,24,24,56,33,25,87,78,91,95,86,55,93,90,72,90,93,40,15,20,40,35,15,15,24,87,77,76,15,15,87,20,20,15,10,10
Eric,Wood,C,70,80,61,83,89,70,84,16,40,33,33,36,74,86,22,44,10,80,87,85,10,15,10,10,10,10,84,10,10,16,18,18,11,9,25,20,20,20,10,25,5,5,5,5,5
Keith,Rivers,MLB,56,79,84,86,75,83,79,54,52,25,20,20,45,45,86,84,10,78,90,86,35,31,45,40,49,47,45,60,69,76,90,79,62,70,15,15,15,88,45,12,5,5,5,5,5
Aaron,Williams,SS,23,79,87,90,62,89,72,62,60,27,10,11,45,45,70,91,76,90,90,70,45,50,67,45,73,74,45,40,55,58,65,68,79,82,55,46,30,68,85,15,5,5,5,5,5
Alan,Branch,LE,90,78,60,72,94,58,79,25,40,16,17,26,45,45,92,45,10,87,65,86,10,18,10,10,10,10,45,82,52,91,77,75,22,30,12,10,10,65,10,12,5,5,5,5,5
E.J.,Manuel,QB,3,78,83,85,71,85,65,59,72,93,19,14,40,35,39,81,25,87,94,87,52,65,79,65,69,74,30,10,10,25,40,15,15,20,30,35,25,12,10,45,75,83,72,69,80
Nigel,Bradham,ROLB,53,77,84,88,71,83,71,54,60,25,20,20,45,45,89,89,10,96,94,87,36,25,45,35,33,43,45,68,55,76,92,65,73,77,25,28,20,90,49,25,5,5,5,5,5
Bryce,Brown,HB,35,77,93,93,73,92,65,67,66,25,19,15,50,56,41,85,44,86,84,66,90,76,87,91,75,90,49,10,10,22,39,25,14,14,44,50,36,12,10,64,35,30,20,15,15
Tony,Moeaki,TE,82,77,81,75,66,78,74,82,75,31,15,16,62,55,30,74,8,70,85,88,65,50,55,61,55,60,63,10,10,45,49,15,19,16,92,82,74,25,25,65,15,10,5,5,10
Chris,Williams,LG,74,77,63,79,81,65,79,45,45,30,25,25,75,80,30,50,10,45,79,45,20,12,10,30,10,10,74,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Da'Norris,Searcy,FS,25,76,84,81,78,82,68,67,65,30,25,25,45,45,73,86,70,92,88,81,50,40,35,45,35,50,45,60,49,65,75,66,72,76,25,20,15,75,75,15,5,5,5,5,5
Cyrus,Kouandjio,RT,71,75,49,75,84,60,56,30,35,26,25,25,87,82,35,77,10,78,83,69,20,12,15,29,15,10,86,30,25,30,25,20,15,10,15,15,15,20,15,15,5,5,5,5,5
Nickell,Robey,CB,37,75,91,94,41,93,67,72,54,25,20,20,45,45,44,95,72,87,90,84,21,77,75,25,74,81,45,30,41,40,65,68,84,81,73,55,20,44,49,20,15,10,10,15,15
Lee,Smith,TE,85,75,68,76,84,72,67,64,72,40,20,15,87,68,40,67,20,85,78,88,76,39,65,70,49,71,85,10,10,40,40,20,15,20,75,75,41,15,15,82,15,10,5,5,10
Robert,Woods,WR,10,75,89,92,52,86,68,82,69,34,25,22,56,45,39,87,75,94,92,79,52,77,81,49,77,73,53,10,10,40,41,22,18,21,88,81,74,15,40,74,28,24,20,15,22
Doug,Legursky,LG,59,74,53,67,85,54,76,30,22,17,19,16,81,78,26,45,10,90,80,90,10,15,10,10,10,10,71,10,10,26,33,25,22,21,21,14,19,20,10,15,5,5,5,5,5
Erik,Pears,RT,79,74,59,71,90,59,73,10,40,33,16,26,75,81,17,51,10,93,89,93,10,12,10,10,10,10,75,10,10,10,10,30,10,14,15,15,15,20,10,15,5,5,5,5,5
Anthony,Dixon,HB,26,73,81,82,79,77,75,51,87,30,21,22,67,54,42,65,15,86,86,87,89,57,81,92,81,73,75,10,10,32,40,21,15,13,42,48,58,12,10,65,35,30,20,15,15
Marquise,Goodwin,WR,88,73,98,99,42,93,67,81,69,34,21,20,54,32,25,88,78,90,91,67,38,72,74,41,80,75,40,10,10,37,34,24,18,25,82,76,71,15,10,57,15,10,5,5,10
T.J.,Graham,WR,11,73,96,94,37,92,71,78,60,40,22,24,35,33,25,84,75,92,91,58,54,76,73,69,77,73,40,10,10,35,24,17,19,22,84,75,72,15,15,61,35,31,31,25,42
Ramses,Barden,WR,13,72,85,88,72,85,66,77,68,35,17,12,54,40,49,95,35,83,86,77,64,67,75,67,72,78,62,10,10,55,60,19,11,16,85,79,65,12,10,81,30,25,20,10,20
Corbin,Bryant,DT,97,72,63,72,87,65,69,35,42,25,20,21,45,45,77,67,10,88,73,81,10,10,10,10,10,10,45,80,63,69,74,57,20,30,15,15,15,66,10,15,5,5,5,5,5
Thad,Lewis,QB,9,72,69,77,64,74,67,50,65,89,35,24,25,25,39,73,25,92,86,75,45,57,55,46,62,65,30,10,10,25,47,15,15,20,66,52,45,15,10,68,76,73,74,61,77
Jarius,Wynn,LE,92,72,68,73,83,66,71,25,40,10,21,20,45,45,72,60,10,87,73,89,10,20,10,10,25,35,45,79,63,75,77,70,15,18,15,15,10,85,25,45,5,5,5,5,5
Duke,Williams,FS,27,71,91,93,54,89,44,52,64,31,22,24,45,45,66,90,60,94,90,87,37,64,48,45,65,71,45,41,45,63,79,61,76,81,45,35,19,82,57,25,5,5,5,5,5
Ron,Brooks,CB,33,70,95,90,49,93,57,55,66,22,25,28,45,45,65,91,65,87,89,75,15,82,74,22,73,85,45,44,62,45,66,64,75,72,53,45,30,60,64,20,5,5,5,5,5
Ross,Cockrell,CB,29,70,90,92,51,86,55,70,65,36,26,26,45,45,47,92,49,93,91,79,36,64,60,38,65,74,45,35,45,32,74,70,74,81,52,51,24,66,80,45,5,5,5,5,5
Frank,Summers,FB,38,70,77,82,74,75,63,64,79,25,25,24,68,56,48,65,20,88,78,88,85,40,67,83,72,65,67,10,10,45,42,13,12,15,29,39,48,65,10,54,20,15,10,10,10
Chris,Gragg,TE,89,69,88,85,65,86,40,74,70,35,30,30,59,54,39,90,25,77,85,72,67,62,74,69,73,78,67,10,10,42,29,20,16,17,84,79,60,12,18,79,15,10,5,5,10
Brian,Moorman,P,8,69,87,83,46,74,85,55,65,59,84,79,31,31,19,35,10,85,93,80,10,28,10,10,10,10,31,10,10,19,15,28,10,15,12,10,10,12,10,12,54,52,29,15,48
Dennis,Dixon,QB,6,68,84,85,55,86,60,42,69,84,25,25,20,15,30,70,10,82,94,70,30,61,85,30,75,90,30,10,10,25,47,15,15,20,12,10,10,12,10,12,68,72,69,62,80
Preston,Brown,MLB,52,67,77,81,81,74,55,58,65,25,18,20,45,45,83,84,10,97,93,85,55,25,39,52,35,45,45,62,46,85,76,67,52,71,45,40,15,90,50,15,5,5,5,5,5
Ty,Powell,LOLB,57,67,85,91,81,84,49,64,65,20,27,23,45,45,76,89,10,92,86,73,61,35,49,45,29,38,45,82,64,72,71,55,62,75,25,20,15,71,69,25,5,5,5,5,5
Mario,Butler,CB,30,66,82,87,54,84,61,49,55,26,21,20,45,45,60,84,35,95,85,82,20,60,59,20,69,76,45,25,35,45,72,60,75,74,35,40,35,40,65,45,5,5,5,5,5
Mike,Caussin,TE,80,66,73,74,64,72,60,68,69,45,33,25,77,65,42,65,20,90,82,85,66,35,66,64,63,66,64,10,10,55,40,20,20,15,66,73,54,15,15,66,15,10,5,5,10
Brandon,Smith,CB,44,66,93,92,62,85,52,67,59,17,21,24,45,45,46,94,45,87,86,65,20,65,55,15,60,64,45,22,28,37,66,59,70,76,45,49,42,36,69,45,5,5,5,5,5
Mark,Asper,LG,62,65,62,67,84,56,51,25,40,35,18,28,77,75,39,71,10,88,84,87,19,10,10,10,10,10,76,10,10,30,27,24,20,26,12,10,10,22,10,12,5,5,5,5,5
Marcus,Easley,WR,81,65,91,86,68,84,52,74,70,30,25,20,47,45,30,88,40,73,84,75,70,58,60,68,77,75,54,10,10,62,46,18,11,25,81,74,57,15,15,84,15,10,5,5,10
Dustin,Hopkins,K,5,65,78,74,61,67,59,35,40,45,93,81,20,20,28,73,10,87,88,65,10,15,10,10,10,10,15,10,10,10,25,15,10,20,12,10,10,15,10,12,35,30,25,20,20
Evan,Rodriguez,FB,48,65,83,75,62,79,61,79,75,29,22,12,67,56,45,87,10,89,86,58,67,54,80,60,65,81,65,10,10,60,64,35,15,17,75,79,67,55,10,66,15,10,5,5,10
Stefan,Charles,DT,96,64,64,81,78,63,52,35,42,36,20,20,45,45,81,80,10,90,75,75,22,15,20,28,25,20,45,78,55,79,67,49,20,30,15,25,15,72,25,25,5,5,5,5,5
Antoine,McClain,RG,73,64,49,65,81,54,60,45,45,30,25,25,77,73,35,74,10,85,82,81,20,10,10,30,10,10,76,10,10,20,29,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Jonathan,Meeks,SS,36,64,87,91,67,90,43,57,65,25,25,25,45,45,65,83,10,93,89,79,45,40,62,45,60,65,45,49,52,67,80,48,68,74,50,44,35,72,75,12,5,5,5,5,5
Cyril,Richardson,RG,68,64,51,73,89,50,52,40,40,21,21,30,86,72,26,72,10,92,70,72,35,15,19,30,25,25,64,10,10,16,18,26,13,16,30,35,35,20,10,15,5,5,5,5,5
Jeff,Tuel,QB,7,64,80,75,59,74,48,45,66,83,22,22,15,14,18,79,10,77,87,82,35,25,44,40,50,52,10,10,10,15,35,10,12,15,12,10,10,12,10,12,81,69,66,60,75
Chris,Hogan,WR,15,63,86,87,72,88,42,72,76,23,15,19,48,44,40,89,35,88,87,75,67,49,55,70,74,72,49,10,10,57,35,25,15,18,76,69,75,15,17,72,15,10,5,5,10
Ronnie,Wingo,HB,42,63,90,87,69,79,50,74,79,35,25,25,56,60,40,83,65,88,84,82,74,62,69,77,74,66,55,10,10,11,35,20,15,20,73,74,66,25,20,69,30,25,20,15,15
Seantrel,Henderson,RT,66,62,69,82,82,58,37,35,40,25,28,15,78,76,40,75,11,82,69,65,24,10,10,10,20,21,79,10,10,39,25,10,12,12,12,15,10,26,10,12,5,5,5,5,5
Kevin,Elliott,WR,18,60,86,88,62,91,56,70,72,49,19,18,39,35,31,86,70,90,86,75,64,59,68,61,73,74,54,10,10,43,59,25,18,26,73,64,45,15,15,74,44,40,35,22,55
Randell,Johnson,LOLB,93,60,84,86,75,74,47,50,54,34,28,28,45,45,72,90,10,85,85,70,40,35,20,55,35,30,45,80,54,78,67,49,52,64,35,32,10,75,40,12,5,5,5,5,5
Garrison,Sanborn,C,65,57,69,72,77,67,64,50,55,35,29,18,70,64,66,59,10,91,78,75,46,26,40,45,35,45,69,60,40,55,75,45,25,20,26,23,24,62,35,33,5,5,5,5,5
